formula_file,execution_time_in,timeout,start_time,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case138.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring70.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/FMEasy/buildroot.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/FMEasy/freetz.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/FMEasy/2.6.32-2var.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/FMEasy/2.6.28.6-icse11.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/FMEasy/2.6.33.3-2var.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/partition.sk_22_155.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/logcount.sk_16_86.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/listReverse.sk_11_43.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/log2.sk_72_391.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/ProcessBean.sk_8_64.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/jburnim_morton.sk_13_530.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/sort.sk_8_52.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/parity.sk_11_11.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/diagStencil.sk_35_36.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/tutorial3.sk_4_31.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/ProjectService3.sk_12_55.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/compress.sk_17_291.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/xpose.sk_6_134.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/diagStencilClean.sk_41_36.cnf,500.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,500.0,True,,,,,,,,,,,,,
