formula_file,timeout,execution_time_in,exception_dbs
/home/samplingfm/Benchmarks/V15/s953a_15_7.cnf,False,2.7364370822906494,False
/home/samplingfm/Benchmarks/V15/s1196a_15_7.cnf,False,8.317315578460693,False
/home/samplingfm/Benchmarks/V15/s298_15_7.cnf,False,0.8909265995025635,False
/home/samplingfm/Benchmarks/V15/s27_new_15_7.cnf,False,0.2422637939453125,False
/home/samplingfm/Benchmarks/V15/s38417_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s349_15_7.cnf,False,0.9595277309417725,False
/home/samplingfm/Benchmarks/V15/s1488_15_7.cnf,False,9.052364110946655,False
/home/samplingfm/Benchmarks/V15/s1238a_15_7.cnf,False,8.484801530838013,False
/home/samplingfm/Benchmarks/V15/s420_new_15_7.cnf,False,1.4184417724609375,False
/home/samplingfm/Benchmarks/V15/s526_15_7.cnf,False,6.065154075622559,False
/home/samplingfm/Benchmarks/V15/s15850a_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s5378a_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s382_15_7.cnf,False,1.266916036605835,False
/home/samplingfm/Benchmarks/V15/s27_15_7.cnf,False,0.3231534957885742,False
/home/samplingfm/Benchmarks/V15/s1423a_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s510_15_7.cnf,False,1.5789246559143066,False
/home/samplingfm/Benchmarks/V15/s641_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s838_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s13207a_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s344_15_7.cnf,False,0.8494441509246826,False
/home/samplingfm/Benchmarks/V15/s35932_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s420_15_7.cnf,False,1.4130773544311523,False
/home/samplingfm/Benchmarks/V15/s444_15_7.cnf,False,1.2509891986846924,False
/home/samplingfm/Benchmarks/V15/s420_new1_15_7.cnf,False,1.4077413082122803,False
/home/samplingfm/Benchmarks/V15/s38584_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s820a_15_7.cnf,False,3.0723860263824463,False
/home/samplingfm/Benchmarks/V15/s832a_15_7.cnf,False,3.2706432342529297,False
/home/samplingfm/Benchmarks/V15/s526a_15_7.cnf,False,3.370028495788574,False
/home/samplingfm/Benchmarks/V15/s713_15_7.cnf,True,90.0,False
/home/samplingfm/Benchmarks/V15/s9234a_15_7.cnf,True,90.0,False
