formula_file,timeout,execution_time_in,exception_dbs
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring12.cnf,False,252.5286066532135,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring9.cnf,False,191.52799725532532,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case35.cnf,False,683.6318461894989,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring2.cnf,False,197.96286702156067,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case106.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring14.cnf,False,213.51619672775269,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case14.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring10.cnf,False,231.6471860408783,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring16.cnf,False,286.4343411922455,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case61.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring8.cnf,False,391.8684115409851,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring11.cnf,False,881.7551271915436,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,False,1441.8620913028717,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,False,1369.045652627945,False
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case6.cnf,False,544.9589807987213,False
/home/samplingfm/Benchmarks/FMEasy/coreboot.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/2.6.32-2var.cnf,True,45.95317769050598,True
/home/samplingfm/Benchmarks/FMEasy/2.6.33.3-2var.cnf,True,49.66405749320984,True
/home/samplingfm/Benchmarks/FMEasy/embtoolkit.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/freetz.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/buildroot.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/2.6.28.6-icse11.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/uClinux.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/busybox-1.18.0.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/uClinux-config.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/toybox2.cnf,True,1479.0,False
/home/samplingfm/Benchmarks/FMEasy/toybox.cnf,True,1479.0,False
