formula_file,timeout,execution_time_in
/home/samplingfm/Benchmarks/V7/s349_7_4.cnf,False,0.924811601638794
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,False,3.5953779220581055
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,False,3.5607316493988037
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case132.cnf,False,1.4540071487426758
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case135.cnf,False,1.073981761932373
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_1.cnf,False,1.888540267944336
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_1.cnf,False,1.920701026916504
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_1.cnf,False,1.88271164894104
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case109.cnf,False,0.7518322467803955
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,False,3.554213523864746
/home/samplingfm/Benchmarks/V3/s382_3_2.cnf,False,0.5455453395843506
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case123.cnf,False,1.1536691188812256
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case119.cnf,False,2.9866909980773926
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_2.cnf,False,1.8213341236114502
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_2.cnf,False,1.8117525577545166
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_2.cnf,False,1.8222622871398926
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,False,4.063814878463745
/home/samplingfm/Benchmarks/V7/s382_7_4.cnf,False,0.5775561332702637
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case61.cnf,False,3.5858590602874756
/home/samplingfm/Benchmarks/V15/s344_15_7.cnf,False,0.7999992370605469
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case120.cnf,False,3.2864956855773926
/home/samplingfm/Benchmarks/V15/s349_15_7.cnf,False,0.7825047969818115
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case57.cnf,False,1.1016204357147217
/home/samplingfm/Benchmarks/V3/s444_3_2.cnf,False,0.5584814548492432
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case121.cnf,False,2.0170483589172363
