feature id,name,obs_freq,th_freq,dev (%)
1,feature_1,0.495650000000,0.500000000000,0.870000000000
2,feature_2,0.333650000000,0.333333000000,0.095100100000
3,feature_3,0.334300000000,0.333333000000,0.290100000000
4,feature_4,0.327100000000,0.333333000000,1.869900000000
5,feature_5,0.331450000000,0.333333000000,0.564901000000
6,feature_6,0.247200000000,0.249774000000,1.030530000000
7,feature_7,0.503150000000,0.500452000000,0.539113000000
8,feature_8,0.000000000000,0.000000000000,0.000000000000
9,feature_9,0.253850000000,0.250678000000,1.265370000000
10,feature_10,0.000000000000,0.000000000000,0.000000000000
11,feature_11,0.000000000000,0.000000000000,0.000000000000
12,feature_12,0.000000000000,0.000000000000,0.000000000000
13,feature_13,0.000000000000,0.000000000000,0.000000000000
14,feature_14,0.000000000000,0.000000000000,0.000000000000
15,feature_15,0.000000000000,0.000000000000,0.000000000000
16,feature_16,0.000000000000,0.000000000000,0.000000000000
17,feature_17,0.000000000000,0.000000000000,0.000000000000
18,feature_18,0.000000000000,0.000000000000,0.000000000000
19,feature_19,0.000000000000,0.000000000000,0.000000000000
20,feature_20,0.000000000000,0.000000000000,0.000000000000
21,feature_21,0.000000000000,0.000000000000,0.000000000000
22,feature_22,0.000000000000,0.000000000000,0.000000000000
23,feature_23,0.000000000000,0.000000000000,0.000000000000
24,feature_24,0.020950000000,0.020822000000,0.614734000000
25,feature_25,0.979050000000,0.979178000000,0.013072200000
26,feature_26,0.420500000000,0.419355000000,0.273038000000
27,feature_27,0.493500000000,0.483871000000,1.989990000000
28,feature_28,0.385350000000,0.387097000000,0.451308000000
29,feature_29,0.517250000000,0.516129000000,0.217194000000
30,feature_30,0.514750000000,0.516129000000,0.267181000000
31,feature_31,0.421300000000,0.419355000000,0.463808000000
32,feature_32,0.482650000000,0.483871000000,0.252340000000
33,feature_33,0.384350000000,0.387097000000,0.709641000000
34,feature_34,0.514100000000,0.516129000000,0.393119000000
35,feature_35,0.514500000000,0.516129000000,0.315619000000
36,feature_36,0.112200000000,0.112903000000,0.622658000000
37,feature_37,0.113750000000,0.112903000000,0.750202000000
38,feature_38,0.498400000000,0.500000000000,0.320000000000
39,feature_39,0.503050000000,0.500000000000,0.610000000000
40,feature_40,0.502350000000,0.500000000000,0.470000000000
41,feature_41,0.535400000000,0.532258000000,0.590315000000
42,feature_42,0.518000000000,0.516129000000,0.362506000000
43,feature_43,0.521600000000,0.516129000000,1.060010000000
44,feature_44,0.498550000000,0.500000000000,0.290000000000
45,feature_45,0.498800000000,0.500000000000,0.240000000000
46,feature_46,0.113250000000,0.112903000000,0.307343000000
47,feature_47,0.114750000000,0.112903000000,1.635920000000
48,feature_48,0.505250000000,0.500000000000,1.050000000000
49,feature_49,0.502100000000,0.500000000000,0.420000000000
50,feature_50,0.498850000000,0.500000000000,0.230000000000
51,feature_51,0.535950000000,0.532258000000,0.693649000000
52,feature_52,0.512700000000,0.516129000000,0.664369000000
53,feature_53,0.517050000000,0.516129000000,0.178444000000
54,feature_54,0.499950000000,0.500000000000,0.010000000000
55,feature_55,0.497500000000,0.500000000000,0.500000000000
56,feature_56,0.550800000000,0.555014000000,0.759260000000
57,feature_57,0.394800000000,0.389928000000,1.249460000000
58,feature_58,0.369350000000,0.370009000000,0.178104000000
59,feature_59,0.498250000000,0.500023000000,0.354584000000
60,feature_60,0.495850000000,0.498295000000,0.490673000000
61,feature_61,0.495500000000,0.493631000000,0.378623000000
62,feature_62,0.490100000000,0.497177000000,1.423440000000
63,feature_63,0.479700000000,0.486360000000,1.369360000000
64,feature_64,0.494000000000,0.500023000000,1.204540000000
65,feature_65,0.495650000000,0.498295000000,0.530810000000
66,feature_66,0.489450000000,0.493631000000,0.846989000000
67,feature_67,0.489850000000,0.497177000000,1.473720000000
68,feature_68,0.483250000000,0.486360000000,0.639444000000
69,feature_69,0.501750000000,0.497019000000,0.951875000000
70,feature_70,0.489900000000,0.497019000000,1.432340000000
71,feature_71,0.496100000000,0.500570000000,0.892982000000
72,feature_72,0.502750000000,0.500570000000,0.435504000000
73,feature_73,0.503950000000,0.499582000000,0.874331000000
74,feature_74,0.501500000000,0.499582000000,0.383921000000
75,feature_75,0.505250000000,0.499983000000,1.053440000000
76,feature_76,0.505750000000,0.499983000000,1.153440000000
77,feature_77,0.499450000000,0.499447000000,0.000600664000
78,feature_78,0.497000000000,0.499447000000,0.489942000000
79,feature_79,0.495850000000,0.497019000000,0.235202000000
80,feature_80,0.496750000000,0.497019000000,0.054122700000
81,feature_81,0.501850000000,0.500570000000,0.255708000000
82,feature_82,0.499450000000,0.500570000000,0.223745000000
83,feature_83,0.497550000000,0.499582000000,0.406740000000
84,feature_84,0.501850000000,0.499582000000,0.453980000000
85,feature_85,0.498800000000,0.499983000000,0.236608000000
86,feature_86,0.506550000000,0.499983000000,1.313440000000
87,feature_87,0.498250000000,0.499447000000,0.239665000000
88,feature_88,0.501500000000,0.499447000000,0.411055000000
89,feature_89,1.000000000000,1.000000000000,0.000000000000
90,feature_90,0.332050000000,0.333333000000,0.384900000000
91,feature_91,0.333650000000,0.333333000000,0.095100100000
92,feature_92,0.334300000000,0.333333000000,0.290100000000
93,feature_93,0.000000000000,0.000000000000,0.000000000000
94,feature_94,0.665700000000,0.666667000000,0.145050000000
95,feature_95,1.000000000000,1.000000000000,0.000000000000
96,feature_96,0.341450000000,0.333333000000,2.435100000000
97,feature_97,0.327100000000,0.333333000000,1.869900000000
98,feature_98,0.331450000000,0.333333000000,0.564901000000
99,feature_99,0.000000000000,0.000000000000,0.000000000000
