feature id,name,obs_freq,th_freq,dev (%)
1,DMESG,0.500520,0.500000,0.104000
2,DMESG_m,0.500520,0.500000,0.104000
3,SED,0.497100,0.500000,0.580000
4,SED_m,0.497100,0.500000,0.580000
5,PATCH,0.497380,0.500000,0.524000
6,PATCH_m,0.497380,0.500000,0.524000
7,BASENAME,0.498980,0.500000,0.204000
8,BASENAME_m,0.498980,0.500000,0.204000
9,CATV,0.494760,0.500000,1.048000
10,CATV_m,0.494760,0.500000,1.048000
11,TOYSH_ENVVARS,0.704160,0.704846,0.097326
12,TOYSH_ENVVARS_m,0.704160,0.704846,0.097326
13,TOYSH,0.998360,0.998532,0.017225
14,TOYSH_m,0.998360,0.998532,0.017225
15,MKE2FS_LABEL,0.470920,0.470588,0.070550
16,MKE2FS_LABEL_m,0.470920,0.470588,0.070550
17,SORT,0.666360,0.666667,0.046050
18,SORT_m,0.666360,0.666667,0.046050
19,TRUE,0.503060,0.500000,0.612000
20,TRUE_m,0.503060,0.500000,0.612000
21,TOYSH_PROCARGS,0.469440,0.469897,0.097255
22,TOYSH_PROCARGS_m,0.469440,0.469897,0.097255
23,MDEV,0.665860,0.666667,0.121050
24,MDEV_m,0.665860,0.666667,0.121050
25,DF,0.666820,0.666667,0.022950
26,DF_m,0.666820,0.666667,0.022950
27,READLINK,0.665520,0.666667,0.172050
28,READLINK_m,0.665520,0.666667,0.172050
29,TOYBOX_DEBUG,0.502560,0.500000,0.512000
30,TOYBOX_DEBUG_m,0.502560,0.500000,0.512000
31,TOYSH_TTY,0.801160,0.798825,0.292304
32,TOYSH_TTY_m,0.801160,0.798825,0.292304
33,EXIT,0.000000,0.000000,0.000000
34,EXIT_m,0.000000,0.000000,0.000000
35,BZCAT,0.500860,0.500000,0.172000
36,BZCAT_m,0.500860,0.500000,0.172000
37,ONEIT,0.499500,0.500000,0.100000
38,ONEIT_m,0.499500,0.500000,0.100000
39,TOYSH_JOBCTL,0.398820,0.399413,0.148468
40,TOYSH_JOBCTL_m,0.398820,0.399413,0.148468
41,DIRNAME,0.500160,0.500000,0.032000
42,DIRNAME_m,0.500160,0.500000,0.032000
43,MKE2FS_EXTENDED,0.469860,0.470588,0.154700
44,MKE2FS_EXTENDED_m,0.469860,0.470588,0.154700
45,TOYBOX_FREE,0.505520,0.500000,1.104000
46,TOYBOX_FREE_m,0.505520,0.500000,1.104000
47,CP,0.500540,0.500000,0.108000
48,CP_m,0.500540,0.500000,0.108000
49,TOYBOX,0.000000,0.000000,0.000000
50,TOYBOX_m,0.000000,0.000000,0.000000
51,NETCAT_LISTEN,0.333300,0.333333,0.009900
52,NETCAT_LISTEN_m,0.333300,0.333333,0.009900
53,UNAME,0.499680,0.500000,0.064000
54,UNAME_m,0.499680,0.500000,0.064000
55,MDEV_CONF,0.332940,0.333333,0.117900
56,MDEV_CONF_m,0.332940,0.333333,0.117900
57,MKE2FS,0.941200,0.941176,0.002550
58,MKE2FS_m,0.941200,0.941176,0.002550
59,FALSE,0.498840,0.500000,0.232000
60,FALSE_m,0.498840,0.500000,0.232000
61,TOYSH_PROFILE,0.404440,0.399413,1.258600
62,TOYSH_PROFILE_m,0.404440,0.399413,1.258600
63,TOYSH_ARRAYS,0.235080,0.234949,0.055757
64,TOYSH_ARRAYS_m,0.235080,0.234949,0.055757
65,MKE2FS_JOURNAL,0.473040,0.470588,0.521050
66,MKE2FS_JOURNAL_m,0.473040,0.470588,0.521050
67,COUNT,0.501560,0.500000,0.312000
68,COUNT_m,0.501560,0.500000,0.312000
69,DF_PEDANTIC,0.330240,0.333333,0.927901
70,DF_PEDANTIC_m,0.330240,0.333333,0.927901
71,SEQ,0.498360,0.500000,0.328000
72,SEQ_m,0.498360,0.500000,0.328000
73,MKSWAP,0.499500,0.500000,0.100000
74,MKSWAP_m,0.499500,0.500000,0.100000
75,TOYSH_PIPES,0.502320,0.499266,0.611698
76,TOYSH_PIPES_m,0.502320,0.499266,0.611698
77,TOYSH_BUILTINS,0.494700,0.499266,0.914543
78,TOYSH_BUILTINS_m,0.494700,0.499266,0.914543
79,HELP,0.666040,0.666667,0.094050
80,HELP_m,0.666040,0.666667,0.094050
81,TOYSH_LOCALS,0.473600,0.469897,0.788045
82,TOYSH_LOCALS_m,0.473600,0.469897,0.788045
83,TEE,0.501760,0.500000,0.352000
84,TEE_m,0.501760,0.500000,0.352000
85,MKE2FS_GEN,0.473540,0.470588,0.627300
86,MKE2FS_GEN_m,0.473540,0.470588,0.627300
87,SLEEP,0.502420,0.500000,0.484000
88,SLEEP_m,0.502420,0.500000,0.484000
89,PWD,0.500420,0.500000,0.084000
90,PWD_m,0.500420,0.500000,0.084000
91,WHICH,0.500920,0.500000,0.184000
92,WHICH_m,0.500920,0.500000,0.184000
93,SHA1SUM,0.498160,0.500000,0.368000
94,SHA1SUM_m,0.498160,0.500000,0.368000
95,CD,0.000000,0.000000,0.000000
96,CD_m,0.000000,0.000000,0.000000
97,CD_P,0.000000,0.000000,0.000000
98,CD_P_m,0.000000,0.000000,0.000000
99,NETCAT,0.667240,0.666667,0.085950
100,NETCAT_m,0.667240,0.666667,0.085950
101,TOYSH_FLOWCTL,0.499740,0.499266,0.094939
102,TOYSH_FLOWCTL_m,0.499740,0.499266,0.094939
103,CAT,0.501520,0.500000,0.304000
104,CAT_m,0.501520,0.500000,0.304000
105,ECHO,0.499180,0.500000,0.164000
106,ECHO_m,0.499180,0.500000,0.164000
107,TOYSH_WILDCARDS,0.473020,0.469897,0.664614
108,TOYSH_WILDCARDS_m,0.473020,0.469897,0.664614
109,SYNC,0.502600,0.500000,0.520000
110,SYNC_m,0.502600,0.500000,0.520000
111,READLINK_F,0.333720,0.333333,0.116100
112,READLINK_F_m,0.333720,0.333333,0.116100
113,YES,0.497620,0.500000,0.476000
114,YES_m,0.497620,0.500000,0.476000
115,CHROOT,0.498740,0.500000,0.252000
116,CHROOT_m,0.498740,0.500000,0.252000
117,CHVT,0.496540,0.500000,0.692000
118,CHVT_m,0.496540,0.500000,0.692000
119,TOYSH_QUOTES,0.940960,0.939794,0.124070
120,TOYSH_QUOTES_m,0.940960,0.939794,0.124070
121,RMDIR,0.499040,0.500000,0.192000
122,RMDIR_m,0.499040,0.500000,0.192000
123,HELLO,0.499840,0.500000,0.032000
124,HELLO_m,0.499840,0.500000,0.032000
125,CKSUM,0.496740,0.500000,0.652000
126,CKSUM_m,0.496740,0.500000,0.652000
127,SORT_BIG,0.335820,0.333333,0.746101
128,SORT_BIG_m,0.335820,0.333333,0.746101
129,MKFIFO,0.500660,0.500000,0.132000
130,MKFIFO_m,0.500660,0.500000,0.132000
131,HELP_LONG,0.334280,0.333333,0.284100
132,HELP_LONG_m,0.334280,0.333333,0.284100
133,TTY,0.500860,0.500000,0.172000
134,TTY_m,0.500860,0.500000,0.172000
135,TOUCH,0.499720,0.500000,0.056000
136,TOUCH_m,0.499720,0.500000,0.056000
137,_X1,1.000000,1.000000,0.000000
138,_X2,0.000000,0.000000,0.000000
139,_X3,0.000000,0.000000,0.000000
140,_X4,0.000000,0.000000,0.000000
141,_X5,0.000000,0.000000,0.000000
142,_X6,0.000000,0.000000,0.000000
143,_X7,0.000000,0.000000,0.000000
144,_X8,0.000000,0.000000,0.000000
145,_X9,0.000000,0.000000,0.000000
146,_X10,0.000000,0.000000,0.000000
147,_X11,0.000000,0.000000,0.000000
148,_X12,0.000000,0.000000,0.000000
149,_X13,0.000000,0.000000,0.000000
150,_X14,0.000000,0.000000,0.000000
151,_X15,0.000000,0.000000,0.000000
152,_X16,0.000000,0.000000,0.000000
153,_X17,0.000000,0.000000,0.000000
154,_X18,0.000000,0.000000,0.000000
155,_X19,0.000000,0.000000,0.000000
156,_X20,0.000000,0.000000,0.000000
157,_X21,0.000000,0.000000,0.000000
158,_X22,0.000000,0.000000,0.000000
159,_X23,0.000000,0.000000,0.000000
160,_X24,0.000000,0.000000,0.000000
161,_X25,0.000000,0.000000,0.000000
162,_X26,0.000000,0.000000,0.000000
163,_X27,0.000000,0.000000,0.000000
164,_X28,0.000000,0.000000,0.000000
165,_X29,0.000000,0.000000,0.000000
166,_X30,0.000000,0.000000,0.000000
167,_X31,0.000000,0.000000,0.000000
168,_X32,0.000000,0.000000,0.000000
169,_X33,0.000000,0.000000,0.000000
170,_X34,0.000000,0.000000,0.000000
171,_X35,0.000000,0.000000,0.000000
172,_X36,0.000000,0.000000,0.000000
173,_X37,0.000000,0.000000,0.000000
174,_X38,0.000000,0.000000,0.000000
175,_X39,0.000000,0.000000,0.000000
176,_X40,0.333180,0.333333,0.045900
177,_X41,0.333180,0.333333,0.045900
178,_X42,0.000000,0.000000,0.000000
179,_X43,0.000000,0.000000,0.000000
180,_X44,0.000000,0.000000,0.000000
181,_X45,0.000000,0.000000,0.000000
182,_X46,0.000000,0.000000,0.000000
183,_X47,0.000000,0.000000,0.000000
184,_X48,0.000000,0.000000,0.000000
185,_X49,0.000000,0.000000,0.000000
186,_X50,0.000000,0.000000,0.000000
187,_X51,0.000000,0.000000,0.000000
188,_X52,0.000000,0.000000,0.000000
189,_X53,0.000000,0.000000,0.000000
190,_X54,0.000000,0.000000,0.000000
191,_X55,0.000000,0.000000,0.000000
192,_X56,0.000000,0.000000,0.000000
193,_X57,0.000000,0.000000,0.000000
194,_X58,0.000000,0.000000,0.000000
195,_X59,0.000000,0.000000,0.000000
196,_X60,0.000000,0.000000,0.000000
197,_X61,0.333960,0.333333,0.188100
198,_X62,0.333960,0.333333,0.188100
199,_X63,0.000000,0.000000,0.000000
200,_X64,0.000000,0.000000,0.000000
201,_X65,0.000000,0.000000,0.000000
202,_X66,0.000000,0.000000,0.000000
203,_X67,0.334140,0.333333,0.242100
204,_X68,0.334140,0.333333,0.242100
205,_X69,0.000000,0.000000,0.000000
206,_X70,0.000000,0.000000,0.000000
207,_X71,0.000000,0.000000,0.000000
208,_X72,0.000000,0.000000,0.000000
209,_X73,0.058800,0.058824,0.039950
210,_X74,0.058800,0.058824,0.039950
211,_X75,0.000000,0.000000,0.000000
212,_X76,0.058800,0.058824,0.039950
