feature id,name,obs_freq,th_freq,dev (%)
1,feature_1,1.000000,1.000000,0.000000
2,feature_2,0.749000,0.750000,0.133333
3,feature_3,0.491000,0.500000,1.800000
4,feature_4,0.509000,0.500000,1.800000
5,feature_5,0.484000,0.500000,3.200000
6,feature_6,0.471000,0.500000,5.800000
7,feature_7,0.493000,0.500000,1.400000
8,feature_8,0.507000,0.500000,1.400000
9,feature_9,0.504000,0.500000,0.800000
10,feature_10,0.487000,0.500000,2.600000
11,feature_11,0.932000,0.937500,0.586667
12,feature_12,0.504000,0.500000,0.800000
13,feature_13,1.000000,1.000000,0.000000
14,feature_14,0.699000,0.697266,0.248686
15,feature_15,0.301000,0.302734,0.572780
16,feature_16,0.000000,0.000000,0.000000
17,feature_17,0.815000,0.822266,0.883656
18,feature_18,0.252000,0.250000,0.800000
19,feature_19,0.484000,0.500000,3.200000
20,feature_20,0.801000,0.799805,0.149411
21,feature_21,0.395000,0.410156,3.695180
22,feature_22,0.735000,0.750000,2.000000
23,feature_23,0.489000,0.500000,2.200000
24,feature_24,0.511000,0.500000,2.200000
25,feature_25,0.500000,0.500000,0.000000
26,feature_26,0.492000,0.500000,1.600000
27,feature_27,0.508000,0.500000,1.600000
28,feature_28,0.513000,0.500000,2.600000
29,feature_29,0.512000,0.527344,2.909680
30,feature_30,0.487000,0.500000,2.600000
31,feature_31,0.046000,0.054688,15.885700
32,feature_32,0.230000,0.250000,8.000000
33,feature_33,0.471000,0.500000,5.800000
34,feature_34,0.031000,0.031250,0.800000
35,feature_35,0.056000,0.062500,10.400000
36,feature_36,0.123000,0.125000,1.600000
37,feature_37,0.263000,0.250000,5.200000
38,feature_38,0.504000,0.500000,0.800000
39,feature_39,0.496000,0.500000,0.800000
40,feature_40,0.504000,0.500000,0.800000
41,feature_41,0.496000,0.500000,0.800000
42,feature_42,0.508000,0.500000,1.600000
43,feature_43,0.492000,0.500000,1.600000
44,feature_44,0.507000,0.500000,1.400000
45,feature_45,0.493000,0.500000,1.400000
46,feature_46,0.087000,0.093750,7.200000
47,feature_47,0.058000,0.062500,7.200000
48,feature_48,0.122000,0.125000,2.400000
49,feature_49,0.241000,0.250000,3.600000
50,feature_50,0.496000,0.500000,0.800000
51,feature_51,0.029000,0.031250,7.200000
52,feature_52,0.496000,0.500000,0.800000
53,feature_53,0.496000,0.500000,0.800000
54,feature_54,0.087000,0.093750,7.200000
55,feature_55,0.070000,0.062500,12.000000
56,feature_56,0.127000,0.125000,1.600000
57,feature_57,0.241000,0.250000,3.600000
58,feature_58,0.496000,0.500000,0.800000
59,feature_59,0.087000,0.093750,7.200000
60,feature_60,0.070000,0.062500,12.000000
61,feature_61,0.136000,0.125000,8.800000
62,feature_62,0.255000,0.250000,2.000000
63,feature_63,0.087000,0.093750,7.200000
64,feature_64,0.071000,0.062500,13.600000
65,feature_65,0.140000,0.125000,12.000000
66,feature_66,0.492000,0.500000,1.600000
67,feature_67,0.025000,0.031250,20.000000
68,feature_68,0.487000,0.500000,2.600000
69,feature_69,0.487000,0.500000,2.600000
70,feature_70,0.087000,0.093750,7.200000
71,feature_71,0.052000,0.062500,16.800000
72,feature_72,0.119000,0.125000,4.800000
73,feature_73,0.087000,0.093750,7.200000
74,feature_74,0.057000,0.062500,8.800000
75,feature_75,0.493000,0.500000,1.400000
76,feature_76,0.026000,0.031250,16.800000
77,feature_77,0.481000,0.500000,3.800000
78,feature_78,0.481000,0.500000,3.800000
79,feature_79,0.087000,0.093750,7.200000
80,feature_80,0.060000,0.062500,4.000000
81,feature_81,0.114000,0.125000,8.800000
82,feature_82,0.087000,0.093750,7.200000
83,feature_83,0.070000,0.062500,12.000000
84,feature_84,0.119000,0.125000,4.800000
85,feature_85,0.087000,0.093750,7.200000
86,feature_86,0.067000,0.062500,7.200000
87,feature_87,0.087000,0.093750,7.200000
88,feature_88,0.064000,0.062500,2.400000
89,feature_89,0.087000,0.093750,7.200000
90,feature_90,0.066000,0.062500,5.600000
91,feature_91,0.507000,0.531250,4.564710
92,feature_92,0.783000,0.797852,1.861500
93,feature_93,0.512000,0.500000,2.400000
94,feature_94,0.701000,0.704102,0.440561
95,feature_95,0.042000,0.042969,2.254660
96,feature_96,0.036000,0.035156,2.400150
97,feature_97,0.068000,0.070312,3.288890
98,feature_98,0.082000,0.093750,12.533300
99,feature_99,0.026000,0.031250,16.800000
100,feature_100,0.026000,0.031250,16.800000
101,feature_101,0.058000,0.062500,7.200000
102,feature_102,0.058000,0.062500,7.200000
103,feature_103,0.058000,0.062500,7.200000
104,feature_104,0.028000,0.031250,10.400000
105,feature_105,0.058000,0.062500,7.200000
106,feature_106,0.058000,0.062500,7.200000
107,feature_107,0.031000,0.031250,0.800000
108,feature_108,0.058000,0.062500,7.200000
109,feature_109,0.058000,0.062500,7.200000
110,feature_110,0.058000,0.062500,7.200000
111,feature_111,0.058000,0.062500,7.200000
112,feature_112,0.058000,0.062500,7.200000
113,feature_113,0.700000,0.702148,0.305918
114,feature_114,0.039000,0.035156,10.933500
115,feature_115,0.032000,0.027344,17.028400
116,feature_116,0.068000,0.054688,24.342900
117,feature_117,0.032000,0.031250,2.400000
118,feature_118,0.032000,0.031250,2.400000
119,feature_119,0.536000,0.531250,0.894118
120,feature_120,0.000000,0.000000,0.000000
121,feature_121,0.070000,0.062500,12.000000
122,feature_122,0.070000,0.062500,12.000000
123,feature_123,0.032000,0.031250,2.400000
124,feature_124,0.070000,0.062500,12.000000
125,feature_125,0.070000,0.062500,12.000000
126,feature_126,0.031000,0.031250,0.800000
127,feature_127,0.070000,0.062500,12.000000
128,feature_128,0.070000,0.062500,12.000000
129,feature_129,0.070000,0.062500,12.000000
130,feature_130,0.070000,0.062500,12.000000
131,feature_131,0.070000,0.062500,12.000000
132,feature_132,0.699000,0.700195,0.170667
133,feature_133,0.044000,0.039062,12.640000
134,feature_134,0.038000,0.031250,21.600000
135,feature_135,0.062000,0.062500,0.800000
136,feature_136,0.070000,0.062500,12.000000
137,feature_137,0.070000,0.062500,12.000000
138,feature_138,0.032000,0.031250,2.400000
139,feature_139,0.070000,0.062500,12.000000
140,feature_140,0.000000,0.000000,0.000000
141,feature_141,0.070000,0.062500,12.000000
142,feature_142,0.035000,0.031250,12.000000
143,feature_143,0.070000,0.062500,12.000000
144,feature_144,0.070000,0.062500,12.000000
145,feature_145,0.034000,0.031250,8.800000
146,feature_146,0.070000,0.062500,12.000000
147,feature_147,0.070000,0.062500,12.000000
148,feature_148,0.070000,0.062500,12.000000
149,feature_149,0.070000,0.062500,12.000000
150,feature_150,0.070000,0.062500,12.000000
151,feature_151,0.702000,0.698242,0.538209
152,feature_152,0.052000,0.042969,21.018000
153,feature_153,0.040000,0.035156,13.777900
154,feature_154,0.086000,0.070312,22.311100
155,feature_155,0.107000,0.093750,14.133300
156,feature_156,0.107000,0.093750,14.133300
157,feature_157,0.031000,0.031250,0.800000
158,feature_158,0.107000,0.093750,14.133300
159,feature_159,0.107000,0.093750,14.133300
160,feature_160,0.037000,0.031250,18.400000
161,feature_161,0.037000,0.031250,18.400000
162,feature_162,0.071000,0.062500,13.600000
163,feature_163,0.071000,0.062500,13.600000
164,feature_164,0.034000,0.031250,8.800000
165,feature_165,0.071000,0.062500,13.600000
166,feature_166,0.071000,0.062500,13.600000
167,feature_167,0.071000,0.062500,13.600000
168,feature_168,0.071000,0.062500,13.600000
169,feature_169,0.071000,0.062500,13.600000
170,feature_170,0.690000,0.696289,0.903217
171,feature_171,0.029000,0.035156,17.511000
172,feature_172,0.019000,0.027344,30.514400
173,feature_173,0.045000,0.054688,17.714300
174,feature_174,0.034000,0.031250,8.800000
175,feature_175,0.034000,0.031250,8.800000
176,feature_176,0.027000,0.031250,13.600000
177,feature_177,0.034000,0.031250,8.800000
178,feature_178,0.034000,0.031250,8.800000
179,feature_179,0.034000,0.031250,8.800000
180,feature_180,0.518000,0.531250,2.494120
181,feature_181,0.000000,0.000000,0.000000
182,feature_182,0.052000,0.062500,16.800000
183,feature_183,0.033000,0.031250,5.600000
184,feature_184,0.052000,0.062500,16.800000
185,feature_185,0.052000,0.062500,16.800000
186,feature_186,0.052000,0.062500,16.800000
187,feature_187,0.031000,0.031250,0.800000
188,feature_188,0.052000,0.062500,16.800000
189,feature_189,0.052000,0.062500,16.800000
190,feature_190,0.688000,0.694336,0.912527
191,feature_191,0.034000,0.042969,20.872800
192,feature_192,0.030000,0.035156,14.666500
193,feature_193,0.057000,0.070312,18.933300
194,feature_194,0.079000,0.093750,15.733300
195,feature_195,0.079000,0.093750,15.733300
196,feature_196,0.031000,0.031250,0.800000
197,feature_197,0.079000,0.093750,15.733300
198,feature_198,0.079000,0.093750,15.733300
199,feature_199,0.079000,0.093750,15.733300
200,feature_200,0.035000,0.031250,12.000000
201,feature_201,0.079000,0.093750,15.733300
202,feature_202,0.027000,0.031250,13.600000
203,feature_203,0.027000,0.031250,13.600000
204,feature_204,0.057000,0.062500,8.800000
205,feature_205,0.057000,0.062500,8.800000
206,feature_206,0.057000,0.062500,8.800000
207,feature_207,0.057000,0.062500,8.800000
208,feature_208,0.057000,0.062500,8.800000
209,feature_209,0.686000,0.692383,0.921889
210,feature_210,0.039000,0.035156,10.933500
211,feature_211,0.031000,0.027344,13.371200
212,feature_212,0.058000,0.054688,6.057140
213,feature_213,0.030000,0.031250,4.000000
214,feature_214,0.030000,0.031250,4.000000
215,feature_215,0.032000,0.031250,2.400000
216,feature_216,0.030000,0.031250,4.000000
217,feature_217,0.030000,0.031250,4.000000
218,feature_218,0.030000,0.031250,4.000000
219,feature_219,0.030000,0.031250,4.000000
220,feature_220,0.030000,0.031250,4.000000
221,feature_221,0.030000,0.031250,4.000000
222,feature_222,0.513000,0.531250,3.435290
223,feature_223,0.000000,0.000000,0.000000
224,feature_224,0.060000,0.062500,4.000000
225,feature_225,0.060000,0.062500,4.000000
226,feature_226,0.060000,0.062500,4.000000
227,feature_227,0.060000,0.062500,4.000000
228,feature_228,0.032000,0.031250,2.400000
229,feature_229,0.689000,0.690430,0.207117
230,feature_230,0.040000,0.039062,2.400000
231,feature_231,0.029000,0.031250,7.200000
232,feature_232,0.060000,0.062500,4.000000
233,feature_233,0.060000,0.062500,4.000000
234,feature_234,0.060000,0.062500,4.000000
235,feature_235,0.034000,0.031250,8.800000
236,feature_236,0.060000,0.062500,4.000000
237,feature_237,0.060000,0.062500,4.000000
238,feature_238,0.060000,0.062500,4.000000
239,feature_239,0.040000,0.031250,28.000000
240,feature_240,0.060000,0.062500,4.000000
241,feature_241,0.060000,0.062500,4.000000
242,feature_242,0.044000,0.031250,40.800000
243,feature_243,0.060000,0.062500,4.000000
244,feature_244,0.000000,0.000000,0.000000
245,feature_245,0.070000,0.062500,12.000000
246,feature_246,0.070000,0.062500,12.000000
247,feature_247,0.070000,0.062500,12.000000
248,feature_248,0.688000,0.688477,0.069283
249,feature_249,0.048000,0.042969,11.709000
250,feature_250,0.038000,0.035156,8.089040
251,feature_251,0.077000,0.070312,9.511110
252,feature_252,0.100000,0.093750,6.666670
253,feature_253,0.100000,0.093750,6.666670
254,feature_254,0.042000,0.031250,34.400000
255,feature_255,0.100000,0.093750,6.666670
256,feature_256,0.100000,0.093750,6.666670
257,feature_257,0.100000,0.093750,6.666670
258,feature_258,0.030000,0.031250,4.000000
259,feature_259,0.100000,0.093750,6.666670
260,feature_260,0.100000,0.093750,6.666670
261,feature_261,0.037000,0.031250,18.400000
262,feature_262,0.100000,0.093750,6.666670
263,feature_263,0.100000,0.093750,6.666670
264,feature_264,0.030000,0.031250,4.000000
265,feature_265,0.067000,0.062500,7.200000
266,feature_266,0.067000,0.062500,7.200000
267,feature_267,0.684000,0.686523,0.367504
268,feature_268,0.035000,0.035156,0.444303
269,feature_269,0.026000,0.027344,4.914460
270,feature_270,0.061000,0.054688,11.542900
271,feature_271,0.037000,0.031250,18.400000
272,feature_272,0.037000,0.031250,18.400000
273,feature_273,0.031000,0.031250,0.800000
274,feature_274,0.037000,0.031250,18.400000
275,feature_275,0.037000,0.031250,18.400000
276,feature_276,0.037000,0.031250,18.400000
277,feature_277,0.038000,0.031250,21.600000
278,feature_278,0.037000,0.031250,18.400000
279,feature_279,0.037000,0.031250,18.400000
280,feature_280,0.032000,0.031250,2.400000
281,feature_281,0.037000,0.031250,18.400000
282,feature_282,0.037000,0.031250,18.400000
