feature id,name,obs_freq,th_freq,dev (%)
1,FEATURE_MOUNT_LOOP,0.665400,0.666502,0.165341
2,FEATURE_MOUNT_LOOP_m,0.665400,0.666502,0.165341
3,RX,0.508400,0.500000,1.680000
4,RX_m,0.508400,0.500000,1.680000
5,CMP,0.495800,0.500000,0.840000
6,CMP_m,0.495800,0.500000,0.840000
7,FEATURE_DPKG_DEB_EXTRACT_ONLY,0.277600,0.287085,3.303900
8,FEATURE_DPKG_DEB_EXTRACT_ONLY_m,0.277600,0.287085,3.303900
9,VOLNAME,0.499000,0.500000,0.200000
10,VOLNAME_m,0.499000,0.500000,0.200000
11,SMEMCAP,0.507000,0.500000,1.400000
12,SMEMCAP_m,0.507000,0.500000,1.400000
13,FEATURE_USERNAME_COMPLETION,0.336000,0.332036,1.193850
14,FEATURE_USERNAME_COMPLETION_m,0.336000,0.332036,1.193850
15,FEATURE_CHAT_CLR_ABORT,0.504000,0.496124,1.587510
16,FEATURE_CHAT_CLR_ABORT_m,0.504000,0.496124,1.587510
17,FEATURE_WC_LARGE,0.328000,0.333333,1.599900
18,FEATURE_WC_LARGE_m,0.328000,0.333333,1.599900
19,SWAPONOFF,0.657800,0.666667,1.330050
20,SWAPONOFF_m,0.657800,0.666667,1.330050
21,LOGNAME,0.497400,0.500000,0.520000
22,LOGNAME_m,0.497400,0.500000,0.520000
23,UNICODE_SUPPORT,0.995200,0.995215,0.001507
24,UNICODE_SUPPORT_m,0.995200,0.995215,0.001507
25,FEATURE_REFORMIME_COMPAT,0.354600,0.347826,1.947530
26,FEATURE_REFORMIME_COMPAT_m,0.354600,0.347826,1.947530
27,TFTP,0.738400,0.738462,0.008396
28,TFTP_m,0.738400,0.738462,0.008396
29,FEATURE_UNIX_LOCAL,0.505400,0.500000,1.080000
30,FEATURE_UNIX_LOCAL_m,0.505400,0.500000,1.080000
31,FEATURE_PS_UNUSUAL_SYSTEMS,0.252400,0.250474,0.768942
32,FEATURE_PS_UNUSUAL_SYSTEMS_m,0.252400,0.250474,0.768942
33,FEATURE_ENV_LONG_OPTIONS,0.338000,0.333332,1.400410
34,FEATURE_ENV_LONG_OPTIONS_m,0.338000,0.333332,1.400410
35,FEATURE_RUNSVDIR_LOG,0.327000,0.333333,1.899900
36,FEATURE_RUNSVDIR_LOG_m,0.327000,0.333333,1.899900
37,FEATURE_NETSTAT_WIDE,0.419800,0.400000,4.950000
38,FEATURE_NETSTAT_WIDE_m,0.419800,0.400000,4.950000
