feature id,name,obs_freq,th_freq,dev (%)
1,CONFIG_VISUAL_STUDIO_8_0,0.491508,0.500168,1.731420
2,CONFIG_VISUAL_STUDIO_8_0_m,0.491508,0.500168,1.731420
3,CONFIG_SSL_X509_ORGANIZATION_UNIT_NAME,0.367632,0.376486,2.351750
4,CONFIG_SSL_X509_ORGANIZATION_UNIT_NAME_m,0.367632,0.376486,2.351750
5,CONFIG_AXTLSWRAP,0.494505,0.499497,0.999405
6,CONFIG_AXTLSWRAP_m,0.494505,0.499497,0.999405
7,CONFIG_BIGINT_MONTGOMERY,0.528472,0.500000,5.694400
8,CONFIG_BIGINT_MONTGOMERY_m,0.528472,0.500000,5.694400
9,CONFIG_BIGINT_BARRETT,0.495504,0.500000,0.899200
10,CONFIG_BIGINT_BARRETT_m,0.495504,0.500000,0.899200
11,CONFIG_PERL_LIB,0.000999,0.000444,125.164000
12,CONFIG_PERL_LIB_m,0.000999,0.000444,125.164000
13,CONFIG_WIN32_USE_CRYPTO_LIB,0.000500,0.000503,0.752059
14,CONFIG_WIN32_USE_CRYPTO_LIB_m,0.000500,0.000503,0.752059
15,CONFIG_JAVA_BINDINGS,0.804695,0.792830,1.496540
16,CONFIG_JAVA_BINDINGS_m,0.804695,0.792830,1.496540
17,CONFIG_JAVA_SAMPLES,0.397602,0.380732,4.430940
18,CONFIG_JAVA_SAMPLES_m,0.397602,0.380732,4.430940
19,CONFIG_SSL_TEST,0.079920,0.082343,2.941980
20,CONFIG_SSL_TEST_m,0.079920,0.082343,2.941980
21,CONFIG_DEBUG,0.318182,0.333501,4.593390
22,CONFIG_DEBUG_m,0.318182,0.333501,4.593390
23,CONFIG_VBNET_SAMPLES,0.329670,0.335940,1.866400
24,CONFIG_VBNET_SAMPLES_m,0.329670,0.335940,1.866400
25,CONFIG_PERL_SAMPLES,0.301199,0.317381,5.098600
26,CONFIG_PERL_SAMPLES_m,0.301199,0.317381,5.098600
27,CONFIG_BIGINT_SQUARE,0.637862,0.624782,2.093530
28,CONFIG_BIGINT_SQUARE_m,0.637862,0.624782,2.093530
29,CONFIG_HTTP_CGI_EXTENSIONS,0.477023,0.473203,0.807265
30,CONFIG_HTTP_CGI_EXTENSIONS_m,0.477023,0.473203,0.807265
31,CONFIG_OPENSSL_COMPATIBLE,0.506494,0.500000,1.298800
32,CONFIG_OPENSSL_COMPATIBLE_m,0.506494,0.500000,1.298800
33,CONFIG_CSHARP_BINDINGS,0.698302,0.698765,0.066260
34,CONFIG_CSHARP_BINDINGS_m,0.698302,0.698765,0.066260
35,CONFIG_JAVA_HOME,0.411089,0.396415,3.701680
36,CONFIG_JAVA_HOME_m,0.411089,0.396415,3.701680
37,CONFIG_BIGINT_KARATSUBA,0.747752,0.749738,0.264893
38,CONFIG_BIGINT_KARATSUBA_m,0.747752,0.749738,0.264893
39,CONFIG_VISUAL_STUDIO_8_0_BASE,0.000999,0.000336,197.744000
40,CONFIG_VISUAL_STUDIO_8_0_BASE_m,0.000999,0.000336,197.744000
41,CONFIG_PLATFORM_LINUX,0.494006,0.500000,1.198800
42,CONFIG_PLATFORM_LINUX_m,0.494006,0.500000,1.198800
43,CONFIG_VBNET_BINDINGS,0.705794,0.698765,1.005920
44,CONFIG_VBNET_BINDINGS_m,0.705794,0.698765,1.005920
45,CONFIG_SSL_X509_ORGANIZATION_NAME,0.370130,0.376486,1.688240
46,CONFIG_SSL_X509_ORGANIZATION_NAME_m,0.370130,0.376486,1.688240
47,CONFIG_PERFORMANCE_TESTING,0.483516,0.500000,3.296800
48,CONFIG_PERFORMANCE_TESTING_m,0.483516,0.500000,3.296800
49,CONFIG_PERL_CORE,0.000999,0.000444,125.164000
50,CONFIG_PERL_CORE_m,0.000999,0.000444,125.164000
51,CONFIG_HTTP_DIRECTORIES,0.495005,0.499995,0.998010
52,CONFIG_HTTP_DIRECTORIES_m,0.495005,0.499995,0.998010
53,CONFIG_SSL_PROT_HIGH,0.507493,0.500000,1.498600
54,CONFIG_SSL_PROT_HIGH_m,0.507493,0.500000,1.498600
55,CONFIG_VISUAL_STUDIO_7_0_BASE,0.000999,0.000336,197.744000
56,CONFIG_VISUAL_STUDIO_7_0_BASE_m,0.000999,0.000336,197.744000
57,CONFIG_LUA_BINDINGS,0.787213,0.792035,0.608811
58,CONFIG_LUA_BINDINGS_m,0.787213,0.792035,0.608811
59,CONFIG_SSL_CERT_VERIFICATION,0.497502,0.500000,0.499600
60,CONFIG_SSL_CERT_VERIFICATION_m,0.497502,0.500000,0.499600
61,CONFIG_BIGINT_CLASSICAL,0.498501,0.500000,0.299800
62,CONFIG_BIGINT_CLASSICAL_m,0.498501,0.500000,0.299800
63,CONFIG_SSL_SKELETON_MODE,0.000999,0.000349,186.129000
64,CONFIG_SSL_SKELETON_MODE_m,0.000999,0.000349,186.129000
65,CONFIG_HTTP_HTTPS_PORT,0.507493,0.499995,1.499610
66,CONFIG_HTTP_HTTPS_PORT_m,0.507493,0.499995,1.499610
67,CONFIG_SSL_EXPIRY_TIME,0.502997,0.499825,0.634622
68,CONFIG_SSL_EXPIRY_TIME_m,0.502997,0.499825,0.634622
69,CONFIG_HTTP_VERBOSE,0.486513,0.499995,2.696430
70,CONFIG_HTTP_VERBOSE_m,0.486513,0.499995,2.696430
71,CONFIG_HTTP_ENABLE_DIFFERENT_USER,0.668332,0.665990,0.351657
72,CONFIG_HTTP_ENABLE_DIFFERENT_USER_m,0.668332,0.665990,0.351657
73,CONFIG_BIGINT_CHECK_ON,0.501998,0.499825,0.434752
74,CONFIG_BIGINT_CHECK_ON_m,0.501998,0.499825,0.434752
75,CONFIG_HTTP_SESSION_CACHE_SIZE,0.492507,0.499995,1.497610
76,CONFIG_HTTP_SESSION_CACHE_SIZE_m,0.492507,0.499995,1.497610
77,CONFIG_CSHARP_SAMPLES,0.331169,0.335940,1.420190
78,CONFIG_CSHARP_SAMPLES_m,0.331169,0.335940,1.420190
