feature id,name,obs_freq,th_freq,dev (%)
1,DMESG,0.498700,0.500000,0.260000
2,DMESG_m,0.498700,0.500000,0.260000
3,SED,0.501500,0.500000,0.300000
4,SED_m,0.501500,0.500000,0.300000
5,PATCH,0.502120,0.500000,0.424000
6,PATCH_m,0.502120,0.500000,0.424000
7,BASENAME,0.499900,0.500000,0.020000
8,BASENAME_m,0.499900,0.500000,0.020000
9,CATV,0.500880,0.500000,0.176000
10,CATV_m,0.500880,0.500000,0.176000
11,TOYSH_ENVVARS,0.701300,0.704846,0.503089
12,TOYSH_ENVVARS_m,0.701300,0.704846,0.503089
13,TOYSH,0.998600,0.998532,0.006810
14,TOYSH_m,0.998600,0.998532,0.006810
15,MKE2FS_LABEL,0.474720,0.470588,0.878050
16,MKE2FS_LABEL_m,0.474720,0.470588,0.878050
17,SORT,0.664640,0.666667,0.304050
18,SORT_m,0.664640,0.666667,0.304050
19,TRUE,0.499580,0.500000,0.084000
20,TRUE_m,0.499580,0.500000,0.084000
21,TOYSH_PROCARGS,0.467560,0.469897,0.497343
22,TOYSH_PROCARGS_m,0.467560,0.469897,0.497343
23,MDEV,0.666040,0.666667,0.094050
24,MDEV_m,0.666040,0.666667,0.094050
25,DF,0.667380,0.666667,0.106950
26,DF_m,0.667380,0.666667,0.106950
27,READLINK,0.666460,0.666667,0.031050
28,READLINK_m,0.666460,0.666667,0.031050
29,TOYBOX_DEBUG,0.499960,0.500000,0.008000
30,TOYBOX_DEBUG_m,0.499960,0.500000,0.008000
31,TOYSH_TTY,0.800100,0.798825,0.159609
32,TOYSH_TTY_m,0.800100,0.798825,0.159609
33,EXIT,0.000000,0.000000,0.000000
34,EXIT_m,0.000000,0.000000,0.000000
35,BZCAT,0.502380,0.500000,0.476000
36,BZCAT_m,0.502380,0.500000,0.476000
37,ONEIT,0.500520,0.500000,0.104000
38,ONEIT_m,0.500520,0.500000,0.104000
39,TOYSH_JOBCTL,0.399460,0.399413,0.011767
40,TOYSH_JOBCTL_m,0.399460,0.399413,0.011767
41,DIRNAME,0.500580,0.500000,0.116000
42,DIRNAME_m,0.500580,0.500000,0.116000
43,MKE2FS_EXTENDED,0.471680,0.470588,0.232050
44,MKE2FS_EXTENDED_m,0.471680,0.470588,0.232050
45,TOYBOX_FREE,0.500300,0.500000,0.060000
46,TOYBOX_FREE_m,0.500300,0.500000,0.060000
47,CP,0.504000,0.500000,0.800000
48,CP_m,0.504000,0.500000,0.800000
49,TOYBOX,0.000000,0.000000,0.000000
50,TOYBOX_m,0.000000,0.000000,0.000000
51,NETCAT_LISTEN,0.332420,0.333333,0.273900
52,NETCAT_LISTEN_m,0.332420,0.333333,0.273900
53,UNAME,0.501320,0.500000,0.264000
54,UNAME_m,0.501320,0.500000,0.264000
55,MDEV_CONF,0.334900,0.333333,0.470100
56,MDEV_CONF_m,0.334900,0.333333,0.470100
57,MKE2FS,0.942560,0.941176,0.147050
58,MKE2FS_m,0.942560,0.941176,0.147050
59,FALSE,0.499720,0.500000,0.056000
60,FALSE_m,0.499720,0.500000,0.056000
61,TOYSH_PROFILE,0.402440,0.399413,0.757862
62,TOYSH_PROFILE_m,0.402440,0.399413,0.757862
63,TOYSH_ARRAYS,0.231960,0.234949,1.272190
64,TOYSH_ARRAYS_m,0.231960,0.234949,1.272190
65,MKE2FS_JOURNAL,0.468420,0.470588,0.460700
66,MKE2FS_JOURNAL_m,0.468420,0.470588,0.460700
67,COUNT,0.502160,0.500000,0.432000
68,COUNT_m,0.502160,0.500000,0.432000
69,DF_PEDANTIC,0.331920,0.333333,0.423900
70,DF_PEDANTIC_m,0.331920,0.333333,0.423900
71,SEQ,0.500980,0.500000,0.196000
72,SEQ_m,0.500980,0.500000,0.196000
73,MKSWAP,0.501100,0.500000,0.220000
74,MKSWAP_m,0.501100,0.500000,0.220000
75,TOYSH_PIPES,0.501520,0.499266,0.451463
76,TOYSH_PIPES_m,0.501520,0.499266,0.451463
77,TOYSH_BUILTINS,0.498920,0.499266,0.069302
78,TOYSH_BUILTINS_m,0.498920,0.499266,0.069302
79,HELP,0.667780,0.666667,0.166950
80,HELP_m,0.667780,0.666667,0.166950
81,TOYSH_LOCALS,0.466480,0.469897,0.727181
82,TOYSH_LOCALS_m,0.466480,0.469897,0.727181
83,TEE,0.498280,0.500000,0.344000
84,TEE_m,0.498280,0.500000,0.344000
85,MKE2FS_GEN,0.471540,0.470588,0.202300
86,MKE2FS_GEN_m,0.471540,0.470588,0.202300
87,SLEEP,0.498200,0.500000,0.360000
88,SLEEP_m,0.498200,0.500000,0.360000
89,PWD,0.499720,0.500000,0.056000
90,PWD_m,0.499720,0.500000,0.056000
91,WHICH,0.498220,0.500000,0.356000
92,WHICH_m,0.498220,0.500000,0.356000
93,SHA1SUM,0.500700,0.500000,0.140000
94,SHA1SUM_m,0.500700,0.500000,0.140000
95,CD,0.000000,0.000000,0.000000
96,CD_m,0.000000,0.000000,0.000000
97,CD_P,0.000000,0.000000,0.000000
98,CD_P_m,0.000000,0.000000,0.000000
99,NETCAT,0.666520,0.666667,0.022050
100,NETCAT_m,0.666520,0.666667,0.022050
101,TOYSH_FLOWCTL,0.498660,0.499266,0.121378
102,TOYSH_FLOWCTL_m,0.498660,0.499266,0.121378
103,CAT,0.500640,0.500000,0.128000
104,CAT_m,0.500640,0.500000,0.128000
105,ECHO,0.502420,0.500000,0.484000
106,ECHO_m,0.502420,0.500000,0.484000
107,TOYSH_WILDCARDS,0.467480,0.469897,0.514368
108,TOYSH_WILDCARDS_m,0.467480,0.469897,0.514368
109,SYNC,0.496240,0.500000,0.752000
110,SYNC_m,0.496240,0.500000,0.752000
111,READLINK_F,0.332220,0.333333,0.333900
112,READLINK_F_m,0.332220,0.333333,0.333900
113,YES,0.499400,0.500000,0.120000
114,YES_m,0.499400,0.500000,0.120000
115,CHROOT,0.502160,0.500000,0.432000
116,CHROOT_m,0.502160,0.500000,0.432000
117,CHVT,0.502300,0.500000,0.460000
118,CHVT_m,0.502300,0.500000,0.460000
119,TOYSH_QUOTES,0.939680,0.939794,0.012130
120,TOYSH_QUOTES_m,0.939680,0.939794,0.012130
121,RMDIR,0.501420,0.500000,0.284000
122,RMDIR_m,0.501420,0.500000,0.284000
123,HELLO,0.499680,0.500000,0.064000
124,HELLO_m,0.499680,0.500000,0.064000
