feature id,name,obs_freq,th_freq,dev (%)
1,CONFIG_VISUAL_STUDIO_8_0,0.496460,0.500168,0.741351
2,CONFIG_VISUAL_STUDIO_8_0_m,0.496460,0.500168,0.741351
3,CONFIG_SSL_X509_ORGANIZATION_UNIT_NAME,0.378380,0.376486,0.503073
4,CONFIG_SSL_X509_ORGANIZATION_UNIT_NAME_m,0.378380,0.376486,0.503073
5,CONFIG_AXTLSWRAP,0.498880,0.499497,0.123524
6,CONFIG_AXTLSWRAP_m,0.498880,0.499497,0.123524
7,CONFIG_BIGINT_MONTGOMERY,0.497460,0.500000,0.508000
8,CONFIG_BIGINT_MONTGOMERY_m,0.497460,0.500000,0.508000
9,CONFIG_BIGINT_BARRETT,0.503660,0.500000,0.732000
10,CONFIG_BIGINT_BARRETT_m,0.503660,0.500000,0.732000
11,CONFIG_PERL_LIB,0.000440,0.000444,0.828756
12,CONFIG_PERL_LIB_m,0.000440,0.000444,0.828756
13,CONFIG_WIN32_USE_CRYPTO_LIB,0.000420,0.000503,16.548300
14,CONFIG_WIN32_USE_CRYPTO_LIB_m,0.000420,0.000503,16.548300
15,CONFIG_JAVA_BINDINGS,0.794520,0.792830,0.213160
16,CONFIG_JAVA_BINDINGS_m,0.794520,0.792830,0.213160
17,CONFIG_JAVA_SAMPLES,0.381460,0.380732,0.191211
18,CONFIG_JAVA_SAMPLES_m,0.381460,0.380732,0.191211
19,CONFIG_SSL_TEST,0.082620,0.082343,0.336885
20,CONFIG_SSL_TEST_m,0.082620,0.082343,0.336885
21,CONFIG_DEBUG,0.334500,0.333501,0.299549
22,CONFIG_DEBUG_m,0.334500,0.333501,0.299549
23,CONFIG_VBNET_SAMPLES,0.332400,0.335940,1.053760
24,CONFIG_VBNET_SAMPLES_m,0.332400,0.335940,1.053760
25,CONFIG_PERL_SAMPLES,0.318180,0.317381,0.251748
26,CONFIG_PERL_SAMPLES_m,0.318180,0.317381,0.251748
27,CONFIG_BIGINT_SQUARE,0.622980,0.624782,0.288421
28,CONFIG_BIGINT_SQUARE_m,0.622980,0.624782,0.288421
29,CONFIG_HTTP_CGI_EXTENSIONS,0.472080,0.473203,0.237319
30,CONFIG_HTTP_CGI_EXTENSIONS_m,0.472080,0.473203,0.237319
31,CONFIG_OPENSSL_COMPATIBLE,0.498340,0.500000,0.332000
32,CONFIG_OPENSSL_COMPATIBLE_m,0.498340,0.500000,0.332000
33,CONFIG_CSHARP_BINDINGS,0.698960,0.698765,0.027906
34,CONFIG_CSHARP_BINDINGS_m,0.698960,0.698765,0.027906
35,CONFIG_JAVA_HOME,0.397680,0.396415,0.319110
36,CONFIG_JAVA_HOME_m,0.397680,0.396415,0.319110
37,CONFIG_BIGINT_KARATSUBA,0.749740,0.749738,0.000267
38,CONFIG_BIGINT_KARATSUBA_m,0.749740,0.749738,0.000267
39,CONFIG_VISUAL_STUDIO_8_0_BASE,0.000400,0.000336,19.216900
40,CONFIG_VISUAL_STUDIO_8_0_BASE_m,0.000400,0.000336,19.216900
41,CONFIG_PLATFORM_LINUX,0.501140,0.500000,0.228000
42,CONFIG_PLATFORM_LINUX_m,0.501140,0.500000,0.228000
43,CONFIG_VBNET_BINDINGS,0.693240,0.698765,0.790681
44,CONFIG_VBNET_BINDINGS_m,0.693240,0.698765,0.790681
45,CONFIG_SSL_X509_ORGANIZATION_NAME,0.376500,0.376486,0.003719
46,CONFIG_SSL_X509_ORGANIZATION_NAME_m,0.376500,0.376486,0.003719
47,CONFIG_PERFORMANCE_TESTING,0.498200,0.500000,0.360000
48,CONFIG_PERFORMANCE_TESTING_m,0.498200,0.500000,0.360000
49,CONFIG_PERL_CORE,0.000380,0.000444,14.352100
50,CONFIG_PERL_CORE_m,0.000380,0.000444,14.352100
51,CONFIG_HTTP_DIRECTORIES,0.498520,0.499995,0.295003
52,CONFIG_HTTP_DIRECTORIES_m,0.498520,0.499995,0.295003
53,CONFIG_SSL_PROT_HIGH,0.498920,0.500000,0.216000
54,CONFIG_SSL_PROT_HIGH_m,0.498920,0.500000,0.216000
55,CONFIG_VISUAL_STUDIO_7_0_BASE,0.000500,0.000336,49.021100
56,CONFIG_VISUAL_STUDIO_7_0_BASE_m,0.000500,0.000336,49.021100
57,CONFIG_LUA_BINDINGS,0.789860,0.792035,0.274609
58,CONFIG_LUA_BINDINGS_m,0.789860,0.792035,0.274609
59,CONFIG_SSL_CERT_VERIFICATION,0.495420,0.500000,0.916000
60,CONFIG_SSL_CERT_VERIFICATION_m,0.495420,0.500000,0.916000
61,CONFIG_BIGINT_CLASSICAL,0.497120,0.500000,0.576000
62,CONFIG_BIGINT_CLASSICAL_m,0.497120,0.500000,0.576000
63,CONFIG_SSL_SKELETON_MODE,0.000400,0.000349,14.566200
64,CONFIG_SSL_SKELETON_MODE_m,0.000400,0.000349,14.566200
65,CONFIG_HTTP_HTTPS_PORT,0.502320,0.499995,0.465005
66,CONFIG_HTTP_HTTPS_PORT_m,0.502320,0.499995,0.465005
67,CONFIG_SSL_EXPIRY_TIME,0.497820,0.499825,0.401140
68,CONFIG_SSL_EXPIRY_TIME_m,0.497820,0.499825,0.401140
69,CONFIG_HTTP_VERBOSE,0.496580,0.499995,0.683007
70,CONFIG_HTTP_VERBOSE_m,0.496580,0.499995,0.683007
71,CONFIG_HTTP_ENABLE_DIFFERENT_USER,0.667760,0.665990,0.265770
72,CONFIG_HTTP_ENABLE_DIFFERENT_USER_m,0.667760,0.665990,0.265770
73,CONFIG_BIGINT_CHECK_ON,0.498220,0.499825,0.321112
74,CONFIG_BIGINT_CHECK_ON_m,0.498220,0.499825,0.321112
75,CONFIG_HTTP_SESSION_CACHE_SIZE,0.501000,0.499995,0.201002
76,CONFIG_HTTP_SESSION_CACHE_SIZE_m,0.501000,0.499995,0.201002
77,CONFIG_CSHARP_SAMPLES,0.337280,0.335940,0.398881
78,CONFIG_CSHARP_SAMPLES_m,0.337280,0.335940,0.398881
79,HAVE_DOT_CONFIG,1.000000,1.000000,0.000000
80,HAVE_DOT_CONFIG_m,1.000000,1.000000,0.000000
81,CONFIG_BIGINT_SLIDING_WINDOW,0.499520,0.499825,0.061021
82,CONFIG_BIGINT_SLIDING_WINDOW_m,0.499520,0.499825,0.061021
83,CONFIG_USE_DEV_URANDOM,0.498040,0.499497,0.291693
84,CONFIG_USE_DEV_URANDOM_m,0.498040,0.499497,0.291693
85,CONFIG_HTTP_HAS_IPV6,0.499380,0.499492,0.022423
86,CONFIG_HTTP_HAS_IPV6_m,0.499380,0.499492,0.022423
87,CONFIG_SSL_SERVER_ONLY,0.199700,0.200105,0.202394
88,CONFIG_SSL_SERVER_ONLY_m,0.199700,0.200105,0.202394
89,CONFIG_SSL_X509_COMMON_NAME,0.377800,0.376486,0.349017
90,CONFIG_SSL_X509_COMMON_NAME_m,0.377800,0.376486,0.349017
91,CONFIG_HTTP_ENABLE_LUA,0.839060,0.841250,0.260327
92,CONFIG_HTTP_ENABLE_LUA_m,0.839060,0.841250,0.260327
93,CONFIG_SSL_PRIVATE_KEY_LOCATION,0.388400,0.388100,0.077300
94,CONFIG_SSL_PRIVATE_KEY_LOCATION_m,0.388400,0.388100,0.077300
95,CONFIG_X509_MAX_CA_CERTS,0.397140,0.399860,0.680238
96,CONFIG_X509_MAX_CA_CERTS_m,0.397140,0.399860,0.680238
97,CONFIG_SSL_PRIVATE_KEY_PASSWORD,0.259840,0.258733,0.427854
98,CONFIG_SSL_PRIVATE_KEY_PASSWORD_m,0.259840,0.258733,0.427854
99,CONFIG_SSL_ENABLE_V23_HANDSHAKE,0.500280,0.500000,0.056000
100,CONFIG_SSL_ENABLE_V23_HANDSHAKE_m,0.500280,0.500000,0.056000
101,CONFIG_SSL_PROT_MEDIUM,0.505080,0.500000,1.016000
102,CONFIG_SSL_PROT_MEDIUM_m,0.505080,0.500000,1.016000
103,CONFIG_SSL_ENABLE_CLIENT,0.497860,0.500000,0.428000
104,CONFIG_SSL_ENABLE_CLIENT_m,0.497860,0.500000,0.428000
105,CONFIG_SSL_X509_CERT_LOCATION,0.104040,0.105845,1.705320
106,CONFIG_SSL_X509_CERT_LOCATION_m,0.104040,0.105845,1.705320
107,CONFIG_VISUAL_STUDIO_7_0,0.503940,0.500168,0.754147
108,CONFIG_VISUAL_STUDIO_7_0_m,0.503940,0.500168,0.754147
109,CONFIG_HTTP_STATIC_BUILD,0.497800,0.499995,0.439004
110,CONFIG_HTTP_STATIC_BUILD_m,0.497800,0.499995,0.439004
111,CONFIG_HTTP_LUA_CGI_LAUNCHER,0.418440,0.420625,0.519465
112,CONFIG_HTTP_LUA_CGI_LAUNCHER_m,0.418440,0.420625,0.519465
113,CONFIG_SSL_GENERATE_X509_CERT,0.756940,0.752972,0.526978
114,CONFIG_SSL_GENERATE_X509_CERT_m,0.756940,0.752972,0.526978
115,CONFIG_HTTP_BUILD_LUA,0.417700,0.420625,0.695394
116,CONFIG_HTTP_BUILD_LUA_m,0.417700,0.420625,0.695394
117,CONFIG_HTTP_PORT,0.500280,0.499995,0.057001
118,CONFIG_HTTP_PORT_m,0.500280,0.499995,0.057001
119,CONFIG_SSL_HAS_PEM,0.631580,0.629192,0.379534
120,CONFIG_SSL_HAS_PEM_m,0.631580,0.629192,0.379534
121,CONFIG_HTTP_USER,0.335480,0.332995,0.746257
122,CONFIG_HTTP_USER_m,0.335480,0.332995,0.746257
123,CONFIG_LUA_SAMPLES,0.380160,0.380356,0.051531
124,CONFIG_LUA_SAMPLES_m,0.380160,0.380356,0.051531
