formula_file,timeout,execution_time_in
/home/samplingfm/Benchmarks/V15/s1488_15_7.cnf,False,1.2320010662078857
/home/samplingfm/Benchmarks/V15/s344_15_7.cnf,False,4.773484468460083
/home/samplingfm/Benchmarks/V15/s9234a_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s838_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s820a_15_7.cnf,False,1.3966460227966309
/home/samplingfm/Benchmarks/V15/s510_15_7.cnf,False,7.691295862197876
/home/samplingfm/Benchmarks/V15/s420_new1_15_7.cnf,False,19.696993112564087
/home/samplingfm/Benchmarks/V15/s1238a_15_7.cnf,False,19.336768865585327
/home/samplingfm/Benchmarks/V15/s953a_15_7.cnf,False,53.74885582923889
/home/samplingfm/Benchmarks/V15/s382_15_7.cnf,False,6.8048787117004395
/home/samplingfm/Benchmarks/V15/s27_new_15_7.cnf,False,0.7063379287719727
/home/samplingfm/Benchmarks/V15/s420_15_7.cnf,False,20.39754557609558
/home/samplingfm/Benchmarks/V15/s420_new_15_7.cnf,False,24.19670081138611
/home/samplingfm/Benchmarks/V15/s298_15_7.cnf,False,1.1776938438415527
/home/samplingfm/Benchmarks/V15/s526a_15_7.cnf,False,3.23222017288208
/home/samplingfm/Benchmarks/V15/s38417_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s15850a_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s349_15_7.cnf,False,5.087938070297241
/home/samplingfm/Benchmarks/V15/s444_15_7.cnf,False,2.2440006732940674
/home/samplingfm/Benchmarks/V15/s832a_15_7.cnf,False,7.2637200355529785
/home/samplingfm/Benchmarks/V15/s1423a_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s641_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s35932_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s38584_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s5378a_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s713_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s27_15_7.cnf,False,0.6904757022857666
/home/samplingfm/Benchmarks/V15/s526_15_7.cnf,False,2.7584495544433594
/home/samplingfm/Benchmarks/V15/s13207a_15_7.cnf,True,120.0
/home/samplingfm/Benchmarks/V15/s1196a_15_7.cnf,False,37.33416295051575
