start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Mon Jun 10 22:21:06 2019,/home/samplingfm/Benchmarks/FeatureModels/gps4020.cnf,1213,0,2710,176978816646430128262454465706862515473051926603740449700234662393365537984535133150467986537796846439544132275118255054800,16,35,10,6,684.00,6.66519,4.92592,1.73927,False,6.67325234413147
Mon Jun 10 22:21:14 2019,/home/samplingfm/Benchmarks/FeatureModels/vrc4375.cnf,1258,0,2743,33084332701652779739056962443299195208377931760321846622813031806897827517928527319496695947071914974125113341957999449718510876827600,15,35,10,6,613.17,7.57982,7.52174,0.058078,False,7.588163614273071
Mon Jun 10 22:21:18 2019,/home/samplingfm/Benchmarks/FeatureModels/jmr3904.cnf,1199,0,2649,47354958312017322187228635727719974166304448979757988173393495286576728031716214990221104849307102146718648692817347944400,15,33,10,8,603.62,3.95105,3.88695,0.064091,False,3.958767890930176
Mon Jun 10 22:21:24 2019,/home/samplingfm/Benchmarks/FeatureModels/ref4955.cnf,1218,0,2700,8203198042416968764079367091185189410943931043684647241651574451763954390208350344320638479971108519696005910647887522258800,15,34,10,7,592.14,6.21915,6.162,0.057155,False,6.22667670249939
Mon Jun 10 22:21:33 2019,/home/samplingfm/Benchmarks/FeatureModels/ts1000.cnf,1297,0,2832,118361099864133368335893344823291925477293669397491848887403311585650164219038394202109349298466472401038410185296506799430523661262800,15,34,10,8,649.12,8.76917,8.70374,0.065433,False,8.779446363449097
Mon Jun 10 22:21:42 2019,/home/samplingfm/Benchmarks/FeatureModels/cq7708.cnf,1238,0,25888,51632591949862962870965714318139690247780442097065084782883126917457806259452982946007598820610727520443635560439380123600,15,34,10,3,615.00,9.23734,8.99915,0.238192,False,9.250093698501587
Mon Jun 10 22:21:51 2019,/home/samplingfm/Benchmarks/FeatureModels/adder.cnf,1272,0,2815,98826262955116540654594658579507080173060213668622411355372612317123327888583768001824579847667155986221756840403183315918800,16,37,10,6,657.67,9.33018,9.26652,0.063663,False,9.340815782546997
Mon Jun 10 22:21:55 2019,/home/samplingfm/Benchmarks/FeatureModels/sleb.cnf,1188,0,2624,1193965566663859134973685220280349792789171080086920325827381837380911994879916618361588029860721019380751110364244942800,15,33,10,6,647.50,4.03051,3.60137,0.429143,False,4.039747953414917
Mon Jun 10 22:22:05 2019,/home/samplingfm/Benchmarks/FeatureModels/snds.cnf,1218,0,2715,2132753886641161637442056726002509257732448309716581139627033004749985075484735975175576930642228162150909202387061523816400,16,37,10,6,648.67,9.83216,8.19481,1.63736,False,9.842723369598389
Mon Jun 10 22:22:10 2019,/home/samplingfm/Benchmarks/FeatureModels/mpc50.cnf,1213,0,2695,316818483246099070636442057895105145169997873993253227083452146389485344614942176987041410743067758746760315419633919082400,16,34,10,4,654.50,4.81939,4.51529,0.304098,False,4.828086853027344
