formula_file,timeout,execution_time_in
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b11_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case143.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case135.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case20.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case51.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case131.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case124.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case209.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case36.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case100.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring6.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case27.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case29.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case119.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case38.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case141.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case4.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case144.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case26.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case46.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case64.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring8.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case45.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case118.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring5.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case205.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case41.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring4.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case117.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case39.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring28.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case140.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case121.cnf,True,10
