formula_file,execution_time_in,timeout
/home/fm_history_linux_dimacs/2013-11-06T06_39_45+01_00.dimacs,1,True
/home/fm_history_linux_dimacs/2013-11-06T08_16_28+01_00.dimacs,1,True
/home/fm_history_linux_dimacs/2013-11-06T08_16_34+01_00.dimacs,1,True
/home/fm_history_linux_dimacs/2013-11-12T10_02_59+09_00.dimacs,1,True
/home/fm_history_linux_dimacs/2013-11-12T10_46_43+09_00.dimacs,1,True
/home/fm_history_linux_dimacs/2013-11-12T10_48_30+09_00.dimacs,1,True
