formula_file,execution_time_in,timeout,start_time,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case124.cnf,0.0803217887878418,False,Thu Jun  4 23:19:08 2020,133,31,385,268435456,4,24,10,8,80.00,0.057103,0.022653,0.03445
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring42.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case119.cnf,1.137526035308838,False,Thu Jun  4 23:23:39 2020,267,59,786,35184372088832,6,30,10,10,144.60,1.10547,0.126965,0.978509
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring29.cnf,1.3416643142700195,False,Thu Jun  4 23:23:40 2020,1141,61,4249,79888860,3,35,10,10,281.90,1.31935,1.21737,0.101982
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case11.cnf,0.035744667053222656,False,Thu Jun  4 23:23:40 2020,105,17,369,16384,3,12,10,8,14.38,0.020451,0.01118,0.009271
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case35.cnf,0.6160862445831299,False,Thu Jun  4 23:23:41 2020,400,46,1414,8796093022208,5,34,10,10,262.10,0.597016,0.469321,0.127695
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case120.cnf,1.266092300415039,False,Thu Jun  4 23:23:42 2020,284,61,850,70368744177664,6,30,10,9,143.89,1.2445,0.80133,0.44317
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b14_1.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case55.cnf,0.06251358985900879,False,Thu Jun  4 23:25:13 2020,149,26,441,1048576,2,10,10,10,37.60,0.032164,0.020057,0.012107
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case137.cnf,0.041782379150390625,False,Thu Jun  4 23:25:13 2020,60,21,146,262144,1,18,10,3,33.33,0.019686,0.013143,0.006543
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case141.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b12_1.cnf,1.6175971031188965,False,Thu Jun  4 23:26:44 2020,427,37,1382,1073741824,3,33,10,10,102.60,1.58408,1.55051,0.033569
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case104.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case59.cnf,0.05493569374084473,False,Thu Jun  4 23:28:15 2020,93,19,284,35328,3,9,10,10,19.10,0.026968,0.01657,0.010398
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring30.cnf,1.6914095878601074,False,Thu Jun  4 23:28:16 2020,1031,61,3694,79888860,4,37,10,10,277.50,1.6684,1.54652,0.121881
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case68.cnf,0.11048269271850586,False,Thu Jun  4 23:28:16 2020,178,28,553,131072,1,18,10,10,46.30,0.089131,0.076141,0.01299
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case52.cnf,0.05501842498779297,False,Thu Jun  4 23:28:17 2020,132,21,395,262144,2,11,10,7,64.71,0.033136,0.0157,0.017436
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring4.cnf,5.885030031204224,False,Thu Jun  4 23:28:22 2020,891,72,2839,68719476736,3,42,10,10,196.90,5.86031,5.79523,0.065083
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case12.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case39.cnf,0.45257067680358887,False,Thu Jun  4 23:29:53 2020,245,65,650,36028797018963968,6,25,10,10,131.90,0.422701,0.382493,0.040208
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case50.cnf,1.674461841583252,False,Thu Jun  4 23:29:55 2020,843,65,3286,4611686018427387904,6,51,10,10,310.50,1.64835,1.56015,0.088197
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring16.cnf,76.35006546974182,False,Thu Jun  4 23:31:11 2020,1627,72,5835,1865275930882,3,51,10,10,351.80,76.3113,75.958,0.353318
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case61.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case136.cnf,0.13796424865722656,False,Thu Jun  4 23:32:41 2020,211,42,615,549755813888,3,23,10,6,142.00,0.105353,0.037219,0.068134
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case203.cnf,0.08619904518127441,False,Thu Jun  4 23:32:42 2020,214,49,580,70368744177664,3,14,10,9,79.33,0.06346,0.029923,0.033537
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring1.cnf,5.688251495361328,False,Thu Jun  4 23:32:47 2020,891,72,2839,68719476736,4,39,10,10,245.70,5.66068,5.52914,0.131541
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring60.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case105.cnf,10.548372030258179,False,Thu Jun  4 23:35:58 2020,170,59,407,2199023255552,10,33,10,8,77.25,10.507,10.4777,0.029315
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring22.cnf,0.2379598617553711,False,Thu Jun  4 23:35:58 2020,695,61,2193,8388608,2,24,10,9,303.33,0.212838,0.143679,0.069159
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case135.cnf,0.08974218368530273,False,Thu Jun  4 23:35:58 2020,236,41,708,2097152,1,19,10,8,131.88,0.063808,0.02691,0.036898
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring12.cnf,74.76538968086243,False,Thu Jun  4 23:37:13 2020,1507,72,5210,1865275930882,3,44,10,10,365.80,74.728,74.3875,0.340513
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring25.cnf,0.7528400421142578,False,Thu Jun  4 23:37:14 2020,846,61,2948,28311561,4,30,10,10,373.60,0.722121,0.343658,0.378463
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring41.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case114.cnf,0.3293461799621582,False,Thu Jun  4 23:38:44 2020,428,28,1849,33554432,4,31,10,9,122.89,0.298673,0.230548,0.068125
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case34.cnf,0.4359407424926758,False,Thu Jun  4 23:38:45 2020,409,39,1597,68719476736,6,28,10,9,198.11,0.414937,0.32751,0.087427
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case100.cnf,0.05381894111633301,False,Thu Jun  4 23:38:45 2020,72,24,178,2097152,2,19,10,4,50.50,0.032411,0.016858,0.015553
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case139.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case57.cnf,0.11904573440551758,False,Thu Jun  4 23:40:15 2020,288,32,1158,536870912,4,22,10,9,80.56,0.088354,0.048997,0.039357
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_2.cnf,0.3597896099090576,False,Thu Jun  4 23:40:16 2020,270,43,804,1099511627776,2,28,10,10,106.40,0.334718,0.218837,0.115881
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case14.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_2.cnf,0.25661540031433105,False,Thu Jun  4 23:46:16 2020,270,43,804,1099511627776,2,28,10,6,143.33,0.225662,0.149518,0.076144
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring2.cnf,5.65857195854187,False,Thu Jun  4 23:46:22 2020,885,72,2810,68719476736,3,42,10,10,268.60,5.63274,5.55429,0.078448
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case60.cnf,0.04389023780822754,False,Thu Jun  4 23:46:22 2020,15,7,35,16,0,4,10,4,2.00,0.016819,0.01245,0.004369
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_1.cnf,0.42589521408081055,False,Thu Jun  4 23:46:23 2020,238,45,680,4398046511104,2,26,10,9,108.78,0.402213,0.314942,0.087271
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case202.cnf,0.08537697792053223,False,Thu Jun  4 23:46:23 2020,200,45,544,4398046511104,2,12,10,7,75.71,0.057069,0.024739,0.03233
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case127.cnf,0.04536747932434082,False,Thu Jun  4 23:46:23 2020,36,9,104,64,0,8,10,4,9.00,0.021277,0.014243,0.007034
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case47.cnf,0.058820486068725586,False,Thu Jun  4 23:46:23 2020,118,28,327,262144,4,15,10,5,55.20,0.036629,0.021402,0.015227
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case46.cnf,0.09777045249938965,False,Thu Jun  4 23:46:23 2020,176,22,659,65536,4,22,10,10,29.50,0.074578,0.049832,0.024746
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_2.cnf,0.3342154026031494,False,Thu Jun  4 23:46:23 2020,270,43,804,1099511627776,2,28,10,10,102.60,0.313275,0.216785,0.09649
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case103.cnf,0.04822707176208496,False,Thu Jun  4 23:46:23 2020,32,11,86,256,1,6,10,4,10.00,0.022533,0.015027,0.007506
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case29.cnf,0.042739152908325195,False,Thu Jun  4 23:46:24 2020,65,14,190,256,1,10,10,7,14.29,0.022308,0.011388,0.01092
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_2.cnf,20.387815237045288,False,Thu Jun  4 23:46:44 2020,827,45,2721,274877906944,4,39,10,8,324.00,20.36,16.0173,4.34269
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case54.cnf,0.06833291053771973,False,Thu Jun  4 23:46:44 2020,203,23,718,1048576,3,20,10,9,63.78,0.044446,0.026023,0.018423
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case115.cnf,0.3427720069885254,False,Thu Jun  4 23:46:44 2020,428,28,1849,33554432,4,30,10,10,105.60,0.321236,0.255379,0.065857
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring28.cnf,2.384375810623169,False,Thu Jun  4 23:48:17 2020,1060,61,3840,79888860,5,52,10,10,262.70,2.35282,2.26442,0.088402
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case64.cnf,0.04467439651489258,False,Thu Jun  4 23:48:17 2020,93,19,284,35328,3,9,10,9,20.67,0.023638,0.013816,0.009822
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b11_1.cnf,57.86459136009216,False,Thu Jun  4 23:49:15 2020,340,48,1023,274877906944,5,39,10,10,147.00,57.8372,57.7802,0.057078
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case43.cnf,0.05392336845397949,False,Thu Jun  4 23:49:15 2020,116,17,421,16384,3,15,10,8,15.75,0.028998,0.020198,0.0088
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_ptb_1.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case130.cnf,0.4302377700805664,False,Thu Jun  4 23:50:46 2020,644,96,2056,562949953421312,3,28,10,10,385.20,0.396926,0.274333,0.122593
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case15.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case8.cnf,0.07241034507751465,False,Thu Jun  4 23:52:16 2020,160,26,523,8388608,3,22,10,10,74.40,0.043743,0.027886,0.015857
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case125.cnf,0.10681509971618652,False,Thu Jun  4 23:52:16 2020,393,35,1554,4294967296,5,27,10,10,94.40,0.082983,0.053928,0.029055
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case144.cnf,0.7644491195678711,False,Thu Jun  4 23:52:17 2020,765,138,2339,4835703278458516698824704,10,50,10,10,363.20,0.741463,0.334375,0.407088
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring27.cnf,0.3476293087005615,False,Thu Jun  4 23:52:17 2020,837,61,2902,28311561,3,29,10,10,300.50,0.323586,0.165352,0.158234
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring40.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case210.cnf,1.0243966579437256,False,Thu Jun  4 23:55:18 2020,872,83,2933,1208925819614629174706176,3,85,10,10,434.50,0.990792,0.232784,0.758008
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case53.cnf,0.05586981773376465,False,Thu Jun  4 23:55:18 2020,132,21,395,262144,2,11,10,7,86.29,0.03453,0.01195,0.02258
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case143.cnf,0.22350192070007324,False,Thu Jun  4 23:55:19 2020,427,48,1592,134217728,7,25,10,8,141.62,0.206327,0.153574,0.052753
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case63.cnf,0.03717637062072754,False,Thu Jun  4 23:55:19 2020,96,19,298,35328,3,9,10,10,16.60,0.022358,0.011868,0.01049
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring10.cnf,16.380249977111816,False,Thu Jun  4 23:57:05 2020,1099,72,3632,274408144896,3,42,10,10,302.40,16.3439,16.1463,0.197665
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring7.cnf,30.68776535987854,False,Thu Jun  4 23:57:36 2020,1628,72,5837,274408144896,3,35,10,10,281.00,30.6576,30.4885,0.169098
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case204.cnf,0.09656643867492676,False,Fri Jun  5 00:00:36 2020,214,49,580,70368744177664,3,14,10,9,82.78,0.064587,0.029497,0.03509
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_1.cnf,0.525984525680542,False,Fri Jun  5 00:00:37 2020,238,45,680,4398046511104,2,26,10,7,137.00,0.50047,0.350333,0.150137
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case207.cnf,0.8026468753814697,False,Fri Jun  5 00:02:08 2020,824,165,2128,5846006549323611672814739330865132078623730171904,2,71,10,7,619.43,0.772557,0.115114,0.657443
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b11_1.cnf,56.96679925918579,False,Fri Jun  5 00:03:05 2020,340,48,1023,274877906944,5,39,10,10,139.50,56.9292,56.9024,0.026813
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case117.cnf,0.06920886039733887,False,Fri Jun  5 00:03:05 2020,309,18,1366,32768,3,20,10,10,12.60,0.045352,0.027562,0.01779
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case128.cnf,0.05014610290527344,False,Fri Jun  5 00:04:35 2020,36,9,104,64,0,8,10,5,12.00,0.019046,0.013797,0.005249
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case108.cnf,0.07463264465332031,False,Fri Jun  5 00:04:35 2020,205,26,800,65536,2,23,10,10,33.10,0.052216,0.037125,0.015091
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case3.cnf,0.17063689231872559,False,Fri Jun  5 00:04:35 2020,294,26,1104,4194304,4,22,10,10,89.70,0.148305,0.1075,0.040805
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case126.cnf,0.12796354293823242,False,Fri Jun  5 00:04:36 2020,302,34,1129,2147483648,5,26,10,9,107.00,0.108513,0.065472,0.043041
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case118.cnf,0.08020973205566406,False,Fri Jun  5 00:04:36 2020,309,18,1366,32768,3,22,10,7,16.29,0.059913,0.037666,0.022247
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring23.cnf,0.29662132263183594,False,Fri Jun  5 00:04:36 2020,710,61,2269,8388608,5,26,10,10,298.40,0.274669,0.202985,0.071684
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_3.cnf,0.4456965923309326,False,Fri Jun  5 00:04:37 2020,304,40,939,137438953472,2,31,10,9,131.22,0.421086,0.24416,0.176926
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf,1.5167787075042725,False,Fri Jun  5 00:04:38 2020,427,37,1382,1073741824,3,33,10,10,132.70,1.49327,1.43117,0.062098
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring51.cnf,1.9367971420288086,False,Fri Jun  5 00:04:40 2020,496,42,1947,16777216,4,40,10,9,114.11,1.92049,1.87513,0.045355
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case206.cnf,0.024524450302124023,False,Fri Jun  5 00:04:40 2020,14,5,42,4,0,3,10,1,0.00,0.009886,0.009271,0.000615
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case18.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case131.cnf,0.11915946006774902,False,Fri Jun  5 00:07:40 2020,432,36,1829,6174015488,4,23,10,10,70.00,0.089797,0.062373,0.027424
