start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Thu Jun  4 21:49:06 2020,/home/samplingfm/Benchmarks/77.sk_3_44.cnf,14535,44,27573,18253611008,1,5,10,1,0.00,0.144754,0.140014,0.00474,False,0.17770671844482422
Thu Jun  4 21:49:06 2020,/home/samplingfm/Benchmarks/32.sk_4_38.cnf,3834,38,13594,2147483648,1,5,10,1,0.00,0.046306,0.044018,0.002288,False,0.07094383239746094
Thu Jun  4 21:49:06 2020,/home/samplingfm/Benchmarks/79.sk_4_40.cnf,5707,40,21005,0,0,0,10,0,-nan,0.034428,1.79769e+308,1.79769e+308,False,0.058972835540771484
Thu Jun  4 21:49:07 2020,/home/samplingfm/Benchmarks/19.sk_3_48.cnf,6993,48,23867,2959802892288,4,10,10,4,46.75,0.45492,0.098453,0.356467,False,0.489422082901001
Thu Jun  4 21:49:08 2020,/home/samplingfm/Benchmarks/IssueServiceImpl.sk_8_30.cnf,1393,30,4319,483915270910377984,4,32,10,10,467.90,1.3877,1.299,0.088703,False,1.4149351119995117
,/home/samplingfm/Benchmarks/ProcessBean.sk_8_64.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 21:50:39 2020,/home/samplingfm/Benchmarks/110.sk_3_88.cnf,18570,88,63471,18889465931478580854784,1,7,10,2,1.00,0.35525,0.137001,0.218249,False,0.39639902114868164
,/home/samplingfm/Benchmarks/jburnim_morton.sk_13_530.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 21:52:33 2020,/home/samplingfm/Benchmarks/54.sk_12_97.cnf,21726,97,73504,6833899789107057016176640,4,27,10,10,669.70,23.9815,21.3803,2.60124,False,24.054842710494995
,/home/samplingfm/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 21:54:03 2020,/home/samplingfm/Benchmarks/35.sk_3_52.cnf,4915,52,10547,4398046511104,1,5,10,1,0.00,0.040256,0.036524,0.003732,False,0.07391595840454102
,/home/samplingfm/Benchmarks/sort.sk_8_52.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/parity.sk_11_11.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 21:57:03 2020,/home/samplingfm/Benchmarks/55.sk_3_46.cnf,3128,46,12145,274877906944,1,7,10,1,0.00,0.037738,0.035817,0.001921,False,0.06876897811889648
Thu Jun  4 21:57:07 2020,/home/samplingfm/Benchmarks/LoginService.sk_20_34.cnf,8200,34,26697,126476067702571008000,5,32,10,10,1055.60,3.02557,2.43967,0.585901,False,3.049848794937134
,/home/samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 22:00:08 2020,/home/samplingfm/Benchmarks/29.sk_3_45.cnf,8866,45,31557,347892350976,4,12,10,5,38.20,0.735121,0.375415,0.359706,False,0.8892552852630615
Thu Jun  4 22:00:10 2020,/home/samplingfm/Benchmarks/20.sk_1_51.cnf,15475,51,60994,37108517437440,5,15,10,2,84.00,2.13773,1.43613,0.7016,False,2.215580940246582
Thu Jun  4 22:00:10 2020,/home/samplingfm/Benchmarks/tableBasedAddition.sk_240_1024.cnf,1026,1024,961,36893488147419103232,0,0,10,1,0.00,0.008078,0.007555,0.000523,False,0.09237527847290039
,/home/samplingfm/Benchmarks/diagStencil.sk_35_36.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/tutorial3.sk_4_31.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/ProjectService3.sk_12_55.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 22:04:41 2020,/home/samplingfm/Benchmarks/27.sk_3_32.cnf,1509,32,2707,67108864,1,5,10,1,0.00,0.026716,0.025289,0.001427,False,0.056619882583618164
Thu Jun  4 22:04:42 2020,/home/samplingfm/Benchmarks/registerlesSwap.sk_3_10.cnf,372,10,1493,11776,2,13,10,10,80.70,0.086694,0.050445,0.036249,False,0.11040377616882324
Thu Jun  4 22:04:42 2020,/home/samplingfm/Benchmarks/ActivityService2.sk_10_27.cnf,1952,27,6868,8244000746110976,8,26,10,9,416.89,0.647477,0.475491,0.171986,False,0.6722180843353271
Thu Jun  4 22:04:47 2020,/home/samplingfm/Benchmarks/30.sk_5_76.cnf,29621,76,112301,129546043281312317440,4,11,10,7,154.00,5.16259,0.599245,4.56334,False,8.497449159622192
Thu Jun  4 22:04:51 2020,/home/samplingfm/Benchmarks/tutorial1.sk_1_1.cnf,67,1,66,2,0,0,10,1,0.00,0.009471,0.008819,0.000652,False,0.031044721603393555
,/home/samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/compress.sk_17_291.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 22:07:51 2020,/home/samplingfm/Benchmarks/51.sk_4_38.cnf,3708,38,14594,2617245696,1,9,10,2,38.00,0.082969,0.04565,0.037319,False,0.11743378639221191
Thu Jun  4 22:07:55 2020,/home/samplingfm/Benchmarks/reverse.sk_11_258.cnf,75641,258,380869,158456325028528675187087900672,0,0,10,1,0.00,3.86223,3.78422,0.078013,False,3.944988965988159
Thu Jun  4 22:07:56 2020,/home/samplingfm/Benchmarks/ConcreteActivityService.sk_13_28.cnf,2481,28,9011,1124281700604444672,5,25,10,8,665.12,0.686466,0.43629,0.250176,False,0.7117574214935303
Thu Jun  4 22:07:57 2020,/home/samplingfm/Benchmarks/IterationService.sk_12_27.cnf,1896,27,6732,159544772187389952,6,40,10,9,582.33,1.17228,0.958768,0.213511,False,1.1899659633636475
,/home/samplingfm/Benchmarks/xpose.sk_6_134.cnf,,,,,,,,,,,,,True,90.0
,/home/samplingfm/Benchmarks/diagStencilClean.sk_41_36.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 22:10:57 2020,/home/samplingfm/Benchmarks/GuidanceService2.sk_2_27.cnf,715,27,2181,3251598930961498112,6,12,10,9,118.11,0.064205,0.038334,0.025871,False,0.09936213493347168
Thu Jun  4 22:11:01 2020,/home/samplingfm/Benchmarks/SetTest.sk_9_21.cnf,33744,21,148948,36,1,3,10,1,0.00,3.42106,3.38813,0.032929,False,3.485903263092041
Thu Jun  4 22:11:02 2020,/home/samplingfm/Benchmarks/81.sk_5_51.cnf,10775,51,38006,18141941858304,4,13,10,4,242.25,1.11182,0.722116,0.389701,False,1.1496033668518066
Thu Jun  4 22:11:02 2020,/home/samplingfm/Benchmarks/63.sk_3_64.cnf,7242,64,24379,19421773393035264,2,7,10,3,5.67,0.267814,0.130953,0.136861,False,0.30118680000305176
Thu Jun  4 22:11:03 2020,/home/samplingfm/Benchmarks/107.sk_3_90.cnf,8948,90,40147,18889465931478580854784,1,5,10,1,0.00,0.212482,0.202219,0.010263,False,0.24524736404418945
Thu Jun  4 22:11:03 2020,/home/samplingfm/Benchmarks/17.sk_3_45.cnf,10090,45,27056,274877906944,1,5,10,1,0.00,0.115504,0.107231,0.008273,False,0.15482759475708008
Thu Jun  4 22:11:03 2020,/home/samplingfm/Benchmarks/56.sk_6_38.cnf,4842,38,17828,3690987520,1,9,10,2,38.00,0.200089,0.096821,0.103268,False,0.23229408264160156
Thu Jun  4 22:11:03 2020,/home/samplingfm/Benchmarks/10.sk_1_46.cnf,1494,46,2215,1081274793984,2,11,10,5,33.00,0.076525,0.026335,0.05019,False,0.10322952270507812
Thu Jun  4 22:11:04 2020,/home/samplingfm/Benchmarks/GuidanceService.sk_4_27.cnf,988,27,3089,315947792977625088,11,28,10,10,331.30,0.412032,0.267663,0.144369,False,0.4387643337249756
Thu Jun  4 22:11:04 2020,/home/samplingfm/Benchmarks/7.sk_4_50.cnf,6683,50,24816,2199023255552,1,5,10,1,0.00,0.100598,0.093336,0.007262,False,0.13265109062194824
Thu Jun  4 22:11:05 2020,/home/samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,6890,37,26918,2038431744,4,22,10,9,358.56,1.39109,0.975114,0.415981,False,1.42405104637146
Thu Jun  4 22:11:06 2020,/home/samplingfm/Benchmarks/84.sk_4_77.cnf,15678,77,70956,36893488147419103232,1,7,10,2,2.50,0.741595,0.27991,0.461685,False,0.7919702529907227
Thu Jun  4 22:11:06 2020,/home/samplingfm/Benchmarks/70.sk_3_40.cnf,4670,40,15864,8589934592,1,5,10,1,0.00,0.069845,0.065021,0.004824,False,0.10110974311828613
Thu Jun  4 22:11:07 2020,/home/samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,16726,4,77653,4,0,1,10,1,0.00,0.311805,0.284981,0.026824,False,0.3582947254180908
Thu Jun  4 22:11:07 2020,/home/samplingfm/Benchmarks/ActivityService.sk_11_27.cnf,1837,27,5968,1804710898040832,4,21,10,10,356.00,0.30717,0.177425,0.129745,False,0.333301305770874
,/home/samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,,,,,,,,,,,,,True,90.0
Thu Jun  4 22:12:37 2020,/home/samplingfm/Benchmarks/53.sk_4_32.cnf,2586,32,10747,67108864,1,5,10,1,0.00,0.034358,0.032116,0.002242,False,0.06788420677185059
Thu Jun  4 22:12:38 2020,/home/samplingfm/Benchmarks/UserServiceImpl.sk_8_32.cnf,1509,32,5009,26318028519946321920,10,21,10,9,246.78,0.381244,0.240175,0.141069,False,0.4076836109161377
Thu Jun  4 22:13:33 2020,/home/samplingfm/Benchmarks/lss.sk_6_7.cnf,82362,7,259553,23864,1,24,10,10,428.60,55.5701,12.0877,43.4823,False,55.66998529434204
Thu Jun  4 22:13:34 2020,/home/samplingfm/Benchmarks/PhaseService.sk_14_27.cnf,1686,27,5655,3705491624558592,6,29,10,9,409.22,0.269535,0.194842,0.074693,False,0.2830841541290283
,/home/samplingfm/Benchmarks/Pollard.sk_1_10.cnf,,,,,,,,,,,,,True,90.0
