start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Fri Jun  5 06:16:58 2020,/home/samplingfm/Benchmarks/FMEasy/ecos-icse11.cnf,1244,0,2748,497468225710631621747603296699889033272954921819172253991278234562183327622958116060862179163892950611831327207015661220531400,16,36,10,7,630.71,26.3092,26.2297,0.079492,False,26.335262298583984
,/home/samplingfm/Benchmarks/FMEasy/buildroot.cnf,,,,,,,,,,,,,True,180.0
Fri Jun  5 06:19:59 2020,/home/samplingfm/Benchmarks/FMEasy/uClinux.cnf,1850,0,2468,16296287810675888690147565507275025288411747149327490005089123594835050398106693649467179008,1,1,10,1,0.00,0.026143,0.025364,0.000779,False,0.05117511749267578
,/home/samplingfm/Benchmarks/FMEasy/freetz.cnf,,,,,,,,,,,,,True,180.0
Fri Jun  5 06:23:01 2020,/home/samplingfm/Benchmarks/FMEasy/uClinux-config.cnf,11254,0,31306,7780282347582666916383256525305848268983388653773604443522724031173853171741350594741933711614492676688024705667255837733502753004263416838313034391491978486251776346951575311035705022431463136163671302414562327132408269309241241919789018483288275016458309681886328452290746870938593939271535287735536730704699149530524986444246253774862429009330952716954822585345411917760300627575906229678240454357811200000000000000,7,24,10,10,254.60,1.96026,0.407616,1.55265,False,1.997725248336792
Fri Jun  5 06:24:38 2020,/home/samplingfm/Benchmarks/FMEasy/coreboot.cnf,12268,0,46758,14017448843572825750122771812482745558507603463493126779853857125177639606854445429057126400000,26,41,10,10,2590.70,97.1478,86.2641,10.8837,False,97.20582413673401
Fri Jun  5 06:25:14 2020,/home/samplingfm/Benchmarks/FMEasy/embtoolkit.cnf,23516,0,179644,210324920435630673724570743755514427656965880430078038010702547881267914255032151966554187404029880871372379219128353940460047419282336629586476226472187600835825656840438129652396045398556914212724386840815402483712000,15,139,10,8,6066.12,35.7991,16.3849,19.4142,False,35.899035692214966
Fri Jun  5 06:25:14 2020,/home/samplingfm/Benchmarks/FMEasy/toybox2.cnf,544,68,1015,144991790900969472,3,4,10,1,0.00,0.01822,0.017298,0.000922,False,0.04255104064941406
Fri Jun  5 06:25:14 2020,/home/samplingfm/Benchmarks/FMEasy/axTLS.cnf,684,0,2121,428726493299198656512,6,8,10,5,119.60,0.117644,0.063975,0.053669,False,0.13928508758544922
,/home/samplingfm/Benchmarks/FMEasy/2.6.32-2var.cnf,,,,,,,,,,,,,True,180.0
Fri Jun  5 06:28:15 2020,/home/samplingfm/Benchmarks/FMEasy/busybox-1.18.0.cnf,6796,0,17298,8499026160620020403367645609748828077599547731944348313212511374919300627064386211679237748086064676313113142858080550738779241823829059380356178815074465955879778303194438133158537394351918302936170496000000000000000,6,16,10,10,891.50,1.08458,0.189877,0.894704,False,1.1227071285247803
Fri Jun  5 06:29:46 2020,/home/samplingfm/Benchmarks/FMEasy/freebsd-icse11.cnf,1396,0,54722,83886659159476632821541475613464069971455248240210165215206910546316039002578163924733183958961850461592499728860512499646694699896858084846315191127880690298864146465525305530548618667350438052715195430386302733558963694885445788093958348206554206489857614603328350179806026419578557906399092376441611878400000000,20,36,10,5,726.80,90.543,85.2629,5.28014,False,90.58089113235474
Fri Jun  5 06:29:46 2020,/home/samplingfm/Benchmarks/FMEasy/fiasco.cnf,1638,0,5198,358108536766464,4,14,10,5,68.60,0.099706,0.056824,0.042882,False,0.13009142875671387
Fri Jun  5 06:29:46 2020,/home/samplingfm/Benchmarks/FMEasy/toybox.cnf,544,68,1015,144991790900969472,3,4,10,1,0.00,0.020192,0.019262,0.00093,False,0.043772220611572266
,/home/samplingfm/Benchmarks/FMEasy/2.6.28.6-icse11.cnf,,,,,,,,,,,,,True,180.0
,/home/samplingfm/Benchmarks/FMEasy/2.6.33.3-2var.cnf,,,,,,,,,,,,,True,180.0
