formula_file,execution_time_in,timeout,start_time,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case108.cnf,0.08107113838195801,False,Fri Jun  5 08:58:27 2020,205,26,800,65536,2,23,10,10,32.40,0.0589,0.037254,0.021646
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case3.cnf,0.16129517555236816,False,Fri Jun  5 08:58:27 2020,294,26,1104,4194304,4,22,10,10,81.70,0.143617,0.105793,0.037824
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case126.cnf,0.12953805923461914,False,Fri Jun  5 08:58:27 2020,302,34,1129,2147483648,5,26,10,9,115.44,0.109759,0.06635,0.043409
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case118.cnf,0.08933210372924805,False,Fri Jun  5 08:58:27 2020,309,18,1366,32768,3,22,10,10,16.40,0.067722,0.038165,0.029557
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring23.cnf,0.2978038787841797,False,Fri Jun  5 08:58:27 2020,710,61,2269,8388608,5,26,10,10,277.00,0.280708,0.199612,0.081096
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_3_b14_3.cnf,0.3751680850982666,False,Fri Jun  5 08:58:28 2020,304,40,939,137438953472,2,31,10,8,120.62,0.356413,0.242892,0.113521
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf,1.515434741973877,False,Fri Jun  5 08:58:29 2020,427,37,1382,1073741824,3,33,10,10,127.60,1.49468,1.45186,0.042824
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring51.cnf,1.946075677871704,False,Fri Jun  5 08:58:31 2020,496,42,1947,16777216,4,40,10,9,163.00,1.9252,1.86589,0.059309
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case206.cnf,0.019757986068725586,False,Fri Jun  5 08:58:31 2020,14,5,42,4,0,3,10,1,0.00,0.005107,0.00474,0.000367
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case18.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case131.cnf,0.11812877655029297,False,Fri Jun  5 09:04:32 2020,432,36,1829,6174015488,4,23,10,10,126.50,0.090215,0.059224,0.030991
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring6.cnf,5.392299652099609,False,Fri Jun  5 09:04:37 2020,885,72,2810,68719476736,2,42,10,10,215.60,5.35462,5.29291,0.061712
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring11.cnf,10.913836240768433,False,Fri Jun  5 09:04:48 2020,966,72,3213,274408144896,4,38,10,10,246.20,10.8875,10.6884,0.199172
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case33.cnf,0.043717145919799805,False,Fri Jun  5 09:04:48 2020,51,13,142,1024,3,8,10,8,13.88,0.02116,0.01316,0.008
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case122.cnf,0.08142495155334473,False,Fri Jun  5 09:04:48 2020,314,27,1258,16777216,5,21,10,10,57.60,0.062523,0.043787,0.018736
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case36.cnf,0.042510032653808594,False,Fri Jun  5 09:04:49 2020,64,12,208,276,2,9,10,8,10.12,0.021195,0.013747,0.007448
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,33.86640191078186,False,Fri Jun  5 09:05:22 2020,219,64,557,70368744177664,4,37,10,9,83.33,33.8305,32.4348,1.39574
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case31.cnf,0.04590725898742676,False,Fri Jun  5 09:05:23 2020,53,13,147,1024,3,8,10,7,14.71,0.020768,0.014106,0.006662
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case38.cnf,0.07631325721740723,False,Fri Jun  5 09:11:23 2020,143,15,567,4096,2,15,10,10,17.90,0.045134,0.026788,0.018346
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case51.cnf,0.06665825843811035,False,Fri Jun  5 09:11:23 2020,132,21,395,262144,2,11,10,7,72.14,0.042764,0.018368,0.024396
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case42.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case49.cnf,3.7254090309143066,False,Fri Jun  5 09:14:27 2020,1510,67,6501,2305843009213693952,7,57,10,9,366.44,3.69003,3.54289,0.14714
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring14.cnf,50.874596118927,False,Fri Jun  5 09:15:18 2020,1458,72,5009,1865275930882,3,42,10,10,259.60,50.8408,50.6413,0.199466
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring9.cnf,32.92658305168152,False,Fri Jun  5 09:15:51 2020,1434,72,5028,274408144896,3,40,10,10,268.20,32.8975,32.7593,0.138124
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring5.cnf,5.389216899871826,False,Fri Jun  5 09:15:56 2020,885,72,2810,68719476736,2,42,10,10,221.20,5.35074,5.28604,0.064706
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,113.77333736419678,False,Fri Jun  5 09:17:50 2020,279,67,752,562949953421312,5,46,10,10,169.70,113.681,93.2206,20.4605
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case21.cnf,0.0663919448852539,False,Fri Jun  5 09:20:50 2020,126,16,409,8192,2,12,10,7,44.86,0.037457,0.025017,0.01244
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case45.cnf,0.07871103286743164,False,Fri Jun  5 09:23:51 2020,116,17,421,16384,3,15,10,10,14.80,0.0444,0.027324,0.017076
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case112.cnf,0.12653017044067383,False,Fri Jun  5 09:23:51 2020,137,18,519,32768,2,13,10,8,18.25,0.104301,0.084724,0.019577
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf,0.3545048236846924,False,Fri Jun  5 09:23:51 2020,304,40,939,137438953472,2,31,10,7,114.00,0.331206,0.247572,0.083634
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case121.cnf,1.537419319152832,False,Fri Jun  5 09:23:53 2020,291,48,975,274877906944,5,33,10,9,121.89,1.51558,1.1396,0.375984
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,35.748759508132935,False,Fri Jun  5 09:24:29 2020,219,64,557,70368744177664,4,37,10,9,83.44,35.7153,33.7216,1.99372
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case138.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case213.cnf,1.094989538192749,False,Fri Jun  5 09:30:30 2020,648,80,1891,151115727451828646838272,3,79,10,8,467.25,1.06675,0.29075,0.776
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case123.cnf,0.13018536567687988,False,Fri Jun  5 09:33:30 2020,267,34,980,2147483648,4,24,10,10,85.80,0.098156,0.076897,0.021259
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_2.cnf,20.446682453155518,False,Fri Jun  5 09:33:51 2020,827,45,2721,274877906944,4,39,10,9,363.33,20.415,15.8048,4.6102
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case56.cnf,0.07613205909729004,False,Fri Jun  5 09:39:51 2020,202,23,715,1048576,3,20,10,8,57.88,0.045558,0.028968,0.01659
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case205.cnf,0.07002830505371094,False,Fri Jun  5 09:39:51 2020,214,49,580,70368744177664,3,14,10,7,75.00,0.050348,0.031257,0.019091
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case212.cnf,1.3166382312774658,False,Fri Jun  5 09:39:53 2020,1189,122,3476,309485009821345068724781056,3,95,10,6,713.67,1.29413,0.889851,0.40428
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case27.cnf,0.04019355773925781,False,Fri Jun  5 09:39:53 2020,52,13,145,1024,3,8,10,4,22.50,0.018612,0.01317,0.005442
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case59_1.cnf,0.045906782150268555,False,Fri Jun  5 09:39:53 2020,93,19,284,35328,3,9,10,9,25.56,0.024001,0.014687,0.009314
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case133.cnf,0.07776331901550293,False,Fri Jun  5 09:39:53 2020,211,42,615,549755813888,3,23,10,7,169.86,0.059198,0.025852,0.033346
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case102.cnf,0.08886861801147461,False,Fri Jun  5 09:39:53 2020,34,11,92,256,1,6,10,6,9.67,0.064572,0.055015,0.009557
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case116.cnf,0.3801913261413574,False,Fri Jun  5 09:42:54 2020,438,28,1878,33554432,4,30,10,10,128.90,0.346293,0.274085,0.072208
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case200.cnf,0.04298853874206543,False,Fri Jun  5 09:42:54 2020,14,5,42,4,0,3,10,1,0.00,0.018715,0.017966,0.000749
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case23.cnf,0.0629429817199707,False,Fri Jun  5 09:42:54 2020,77,14,235,2048,2,14,10,9,20.67,0.039701,0.025611,0.01409
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring70.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case201.cnf,0.13353967666625977,False,Fri Jun  5 09:45:54 2020,200,45,544,4398046511104,2,12,10,6,98.83,0.100785,0.063704,0.037081
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case17.cnf,0.050754547119140625,False,Fri Jun  5 09:45:54 2020,77,14,235,2048,2,14,10,9,25.00,0.029846,0.020614,0.009232
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case5.cnf,0.09858274459838867,False,Fri Jun  5 09:45:54 2020,176,36,517,67108864,3,21,10,8,76.62,0.074009,0.042322,0.031687
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case24.cnf,0.04143524169921875,False,Fri Jun  5 09:45:55 2020,65,14,190,256,1,10,10,7,16.00,0.024207,0.014489,0.009718
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case1.cnf,0.06332898139953613,False,Fri Jun  5 09:45:55 2020,187,20,675,131072,2,17,10,8,45.25,0.039897,0.019183,0.020714
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case2.cnf,0.18605494499206543,False,Fri Jun  5 09:45:55 2020,296,26,1110,4194304,4,22,10,9,94.56,0.164114,0.120719,0.043395
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_3.cnf,0.38863563537597656,False,Fri Jun  5 09:45:55 2020,304,40,939,137438953472,2,31,10,9,131.00,0.363737,0.250252,0.113485
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case134.cnf,0.04520416259765625,False,Fri Jun  5 09:45:55 2020,60,21,146,262144,1,17,10,3,31.33,0.027874,0.01777,0.010104
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case132.cnf,0.10192608833312988,False,Fri Jun  5 09:48:56 2020,236,41,708,2097152,2,19,10,8,120.12,0.070438,0.035714,0.034724
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf,180.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case58.cnf,0.19517803192138672,False,Fri Jun  5 09:54:56 2020,96,19,298,35328,3,9,10,10,18.50,0.165446,0.148749,0.016697
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case113.cnf,0.09923815727233887,False,Fri Jun  5 09:54:56 2020,309,18,1366,32768,3,20,10,8,30.12,0.076464,0.049479,0.026985
