start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Fri Jun  5 06:03:06 2020,/home/samplingfm/Benchmarks/FeatureModels/calm32_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,7,618.43,4.02312,3.53369,0.489438,False,4.05590295791626
Fri Jun  5 06:03:18 2020,/home/samplingfm/Benchmarks/FeatureModels/refidt334.cnf,1263,0,2754,294575358478648842704374033460264452399286928994694689355130992870865151358349143876534835618239744081736380850022839784205694249934800,17,36,10,8,659.88,11.7375,11.6184,0.119103,False,11.754709243774414
Fri Jun  5 06:03:23 2020,/home/samplingfm/Benchmarks/FeatureModels/ec555.cnf,1267,0,2770,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,6,605.33,5.37522,5.3117,0.063525,False,5.394175052642822
Fri Jun  5 06:03:33 2020,/home/samplingfm/Benchmarks/FeatureModels/viper.cnf,1301,0,2844,57910688455926457672750694460622375839316668427856931989122071194909834270210779998660686674085019401545289770431395795190386135605200,15,34,10,9,615.11,9.93096,9.85838,0.072581,False,9.953329801559448
Fri Jun  5 06:03:43 2020,/home/samplingfm/Benchmarks/FeatureModels/smdk2410.cnf,1265,0,25938,223804820883005219565977860540053812602475717896702621083241556676403615795832679166174675586852816805135269998167440236804077723600,15,34,10,4,700.00,9.8195,9.13022,0.689276,False,9.84479546546936
Fri Jun  5 06:04:10 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_vmWare.cnf,1255,0,2776,2943205104036253854536669458385295189350684345476822510226946906879738883079765204207109889772778240909447817099528783779110800,19,39,10,8,669.75,27.3794,24.5554,2.82405,False,27.4121675491333
Fri Jun  5 06:04:20 2020,/home/samplingfm/Benchmarks/FeatureModels/csb281.cnf,1233,0,2728,409125153349147166078003587698894318744154556692926303919215694654936392041613417034981412168828692055924380207887059286171600,18,37,10,8,611.62,9.77141,9.69625,0.075162,False,9.803014278411865
Fri Jun  5 06:04:26 2020,/home/samplingfm/Benchmarks/FeatureModels/prpmc1100.cnf,1223,0,2721,2386778324100711142791871438138773912866941091001368241150242782983181574983949615934433403698530961217489729564871837032400,17,34,10,9,641.56,5.90009,5.29037,0.609712,False,5.9195616245269775
Fri Jun  5 06:04:37 2020,/home/samplingfm/Benchmarks/FeatureModels/phycore229x.cnf,1360,0,2980,17690241291695326522257789817466990270511110167732440205850532019265621118320902296911567073878924836323606003183874302922311817581561360,16,35,10,5,790.60,10.39,8.58945,1.80059,False,10.42242956161499
Fri Jun  5 06:04:56 2020,/home/samplingfm/Benchmarks/FeatureModels/ea2468.cnf,1395,0,3079,59212636521270833269392654626765324549368402416608498439639685411641939593601250853184123930058512202078264031660452265851723014000,18,39,10,6,690.83,19.2031,15.8456,3.3575,False,19.234575271606445
Fri Jun  5 06:05:02 2020,/home/samplingfm/Benchmarks/FeatureModels/cma28x.cnf,1204,0,2665,237571694265206578398272984004753070612681264821053916092117830551623372687358228936028174075111455698884683837312681320400,15,32,10,8,637.25,5.81975,5.07204,0.747706,False,5.845659971237183
Fri Jun  5 06:05:08 2020,/home/samplingfm/Benchmarks/FeatureModels/asb2305.cnf,1242,0,2715,417249116727316090205005399204764707883643421972750615289264896973400390796333614668161893899033813538075537981222563862549045200,15,32,10,4,588.50,5.67124,5.61591,0.055334,False,5.697822093963623
Fri Jun  5 06:05:14 2020,/home/samplingfm/Benchmarks/FeatureModels/brutus.cnf,1221,0,2721,147716404586570259079951396519713177887358861225196111086326405665959910301945142498293459310940461293079818203566733467600,16,35,10,5,656.00,6.13454,5.38836,0.746186,False,6.161105632781982
Fri Jun  5 06:05:20 2020,/home/samplingfm/Benchmarks/FeatureModels/stb.cnf,1252,0,2747,6678736955779285254576571229859069961143864687253250411692331600152969267328120629990560687811254290499954579278975767895739467280,15,32,10,8,629.88,6.38157,6.27768,0.103887,False,6.415749549865723
Fri Jun  5 06:05:24 2020,/home/samplingfm/Benchmarks/FeatureModels/sparc_leon.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,9,595.56,3.76879,3.32,0.448782,False,3.7944040298461914
Fri Jun  5 06:05:31 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips32_4kc.cnf,1232,0,2827,904717463342496626698141478860019437880466231273079767644972828384336994195767648518643229053352714446689454709801564534939600,15,35,10,3,689.00,7.11295,6.92099,0.191955,False,7.137337923049927
Fri Jun  5 06:05:34 2020,/home/samplingfm/Benchmarks/FeatureModels/tx39_sim.cnf,1179,0,2602,682632541893845669089365150548794224452599778292732575200940395975820255893908361943767657141773822968058178943088795600,15,32,10,7,599.14,3.17494,3.11361,0.061339,False,3.189140796661377
Fri Jun  5 06:05:42 2020,/home/samplingfm/Benchmarks/FeatureModels/frv400.cnf,1238,0,2711,34911778303359100285360688620357619830279966747242278979070550725814274146100298285982189048978556317924242065593738567768425832400,15,34,10,6,599.50,8.03268,7.97149,0.061192,False,8.050699710845947
Fri Jun  5 06:05:48 2020,/home/samplingfm/Benchmarks/FeatureModels/vrc4373.cnf,1247,0,2718,509202409351894384285344147255617833487806233566421006364429917751432092157791081685490725093591442268803624392950818649034750107600,15,32,10,6,594.67,5.6224,5.56096,0.061444,False,5.642606019973755
Fri Jun  5 06:05:57 2020,/home/samplingfm/Benchmarks/FeatureModels/pid.cnf,1229,0,2745,10312241264264360316882630439493993517498378640392427414337626661277726747904551971555244151264785339622272714045007624347600,18,36,10,6,708.50,8.58942,6.05509,2.53433,False,8.612741231918335
Fri Jun  5 06:06:11 2020,/home/samplingfm/Benchmarks/FeatureModels/sam7ex256.cnf,1332,0,2943,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,4,702.75,14.3878,13.4706,0.917158,False,14.40950059890747
Fri Jun  5 06:06:18 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf,1216,0,2692,3013701685987860064828848058190827006407190355575026137793342728602704323214520149685823964126844222191824351059589075509200,16,35,10,7,593.29,6.35483,6.28971,0.065116,False,6.376336336135864
Fri Jun  5 06:06:47 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_rltk8139.cnf,1257,0,2781,68828858795593272775087198413550031298528017967450084458769636009174082553737531810835159366561567882437931609117903009862950800,20,38,10,5,658.40,28.824,28.7261,0.097857,False,28.85936403274536
Fri Jun  5 06:07:08 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_i82544.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,9,671.22,21.789,19.3546,2.43438,False,21.822083711624146
Fri Jun  5 06:07:24 2020,/home/samplingfm/Benchmarks/FeatureModels/iq80321.cnf,1256,0,2787,25342626898430201909824329699786272403618712379659083100337068167210327619953868157130973975243435088456482831588702239533014800,17,38,10,6,703.00,15.2878,13.4942,1.79364,False,15.315860509872437
Fri Jun  5 06:07:33 2020,/home/samplingfm/Benchmarks/FeatureModels/assabet.cnf,1266,0,2837,152853697984254201014402699642298966564953892233299684921889093208516193607343523039508596478335101108992647510691895997105680,16,36,10,6,721.67,9.17331,7.68647,1.48684,False,9.196300506591797
Fri Jun  5 06:07:39 2020,/home/samplingfm/Benchmarks/FeatureModels/pati.cnf,1248,0,2867,7901505627733039911417502588183195931419743370986593956111576213702116855966805459012822245118008186717339802422502437673492400,14,33,10,8,586.62,5.71424,5.64502,0.06922,False,5.734607934951782
Fri Jun  5 06:07:42 2020,/home/samplingfm/Benchmarks/FeatureModels/h8300h_sim.cnf,1182,0,2615,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,8,599.38,3.22407,3.15872,0.065351,False,3.24582576751709
Fri Jun  5 06:07:53 2020,/home/samplingfm/Benchmarks/FeatureModels/edb7xxx.cnf,1246,0,2779,478426496527527699866411782554016237250999711266131198240638284095447468947587294033608856796773329665851331156824514551554000,17,36,10,4,735.25,10.7488,8.04534,2.70343,False,10.771884441375732
Fri Jun  5 06:08:10 2020,/home/samplingfm/Benchmarks/FeatureModels/hs7729pci.cnf,1298,0,26003,3313750866449934157711102362307707370730013504181374498671821304927844522358210222283687281791452902987656603872069222909733800425680,16,37,10,9,647.22,16.7811,15.6284,1.15267,False,16.806151151657104
Fri Jun  5 06:08:16 2020,/home/samplingfm/Benchmarks/FeatureModels/mac7100evb.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,6,634.83,6.29664,5.76365,0.532994,False,6.321468114852905
Fri Jun  5 06:08:27 2020,/home/samplingfm/Benchmarks/FeatureModels/sh4_202_md.cnf,1258,0,2795,1831985071449466301122500734320222066104859279897997798221604629080230532814473797854805137229361515529426106684096411803600,17,36,10,8,645.38,10.8513,8.43726,2.41402,False,10.87360143661499
Fri Jun  5 06:08:37 2020,/home/samplingfm/Benchmarks/FeatureModels/jtst.cnf,1241,0,2772,15121495998831275484303312519507700915812019053404952348611125346766591260751909136987237623638136113369179343923959701702160,16,36,10,5,724.00,9.6748,7.00765,2.66716,False,9.706295728683472
Fri Jun  5 06:08:45 2020,/home/samplingfm/Benchmarks/FeatureModels/vads.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,4,615.00,8.16213,8.10071,0.061415,False,8.17984652519226
Fri Jun  5 06:08:50 2020,/home/samplingfm/Benchmarks/FeatureModels/cme555.cnf,1266,0,2768,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,5,581.60,5.30236,5.24327,0.059092,False,5.323523998260498
Fri Jun  5 06:09:02 2020,/home/samplingfm/Benchmarks/FeatureModels/rattler.cnf,1311,0,2859,36341626046422703236831871790118932415798304939773441134257593815342372005014801142991753639770339443168932617021526200331411648968859600,18,35,10,8,671.62,11.7814,10.6214,1.16007,False,11.801353931427002
Fri Jun  5 06:09:19 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_usb_d12.cnf,1281,0,2833,724452282191257697925950255124676789700121100521243776612492564151679325233456347634342026774701911898210973883682402307363995200,19,39,10,5,659.60,16.7752,16.6752,0.099987,False,16.803959608078003
Fri Jun  5 06:09:33 2020,/home/samplingfm/Benchmarks/FeatureModels/at91sam7xek.cnf,1319,0,2917,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,6,690.17,14.3679,13.4417,0.926225,False,14.39121413230896
Fri Jun  5 06:09:38 2020,/home/samplingfm/Benchmarks/FeatureModels/stm3210e_eval.cnf,1269,0,2802,4912757308146160349314301146591062782855509161602264722534572884723063790968509380276050874186818212113782280182394229350320,17,33,10,7,677.29,4.09742,4.03171,0.065708,False,4.1242125034332275
Fri Jun  5 06:09:54 2020,/home/samplingfm/Benchmarks/FeatureModels/uE250.cnf,1249,0,2777,294243390848432054273307002116604851898139542151276318568830718596820582052211256235699890417319171636987618128906475838726000,17,38,10,7,654.43,16.296,15.114,1.18202,False,16.325875282287598
Fri Jun  5 06:10:09 2020,/home/samplingfm/Benchmarks/FeatureModels/ebsa285.cnf,1245,0,2786,3688603299487618113601732503339929355329022335243900478763427492313697194171114567986090215817304761845718711970554095739078160,18,39,10,2,838.50,15.1868,11.105,4.08178,False,15.212267398834229
Fri Jun  5 06:10:17 2020,/home/samplingfm/Benchmarks/FeatureModels/stdeval1.cnf,1190,0,2650,2165559830176251018434195838843725299641678774309162467789568310548326364114375745009507837070374853672884824543029364240,15,34,10,8,590.62,8.23666,8.16241,0.07425,False,8.258109092712402
Fri Jun  5 06:10:25 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93093.cnf,1230,0,2698,4332531790101400733678140100313740255389645340587691404685296193283792393028662296975599093186050195287673219083720127852476571600,15,34,10,9,580.00,7.36331,7.29616,0.067152,False,7.388166189193726
Fri Jun  5 06:10:39 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93091.cnf,1250,0,2744,168738006742295428464037249248962270867239429619158688172656999735993668979674898779104633521919647327019455917082364828803037339600,18,36,10,5,607.20,14.2815,14.2113,0.070117,False,14.301947593688965
Fri Jun  5 06:10:48 2020,/home/samplingfm/Benchmarks/FeatureModels/aki3068net.cnf,1207,0,2681,31485454963920208054558280086907523160934839609529086554576599506069434220826706450214316610420103414869008409925245208080,15,35,10,6,635.83,8.80879,8.67573,0.133054,False,8.835126161575317
Fri Jun  5 06:10:52 2020,/home/samplingfm/Benchmarks/FeatureModels/h8s_sim.cnf,1183,0,2617,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,7,618.71,3.58452,3.23319,0.351326,False,3.605236530303955
Fri Jun  5 06:10:58 2020,/home/samplingfm/Benchmarks/FeatureModels/ocelot.cnf,1266,0,2755,122441612328434146014271827087725216118314573136837313901043927002510603381677819088486712277009703791662454004124699022669165341646800,15,35,10,4,682.00,6.5251,6.38881,0.136289,False,6.54871392250061
Fri Jun  5 06:11:11 2020,/home/samplingfm/Benchmarks/FeatureModels/flexanet.cnf,1265,0,2837,3278903894837647385383025677048145143840742819779931931097147363211382413035553777636816295359193776074133611545850241774257680,16,39,10,7,738.86,12.5841,9.24837,3.3357,False,12.61044955253601
Fri Jun  5 06:11:24 2020,/home/samplingfm/Benchmarks/FeatureModels/iq80310.cnf,1258,0,2788,49804367378825634054504490063233589242473605730220816875319525222729779715941517641067126138911163800540225148212478237101997600,17,38,10,5,671.80,13.3825,12.4931,0.889443,False,13.403515338897705
Fri Jun  5 06:11:35 2020,/home/samplingfm/Benchmarks/FeatureModels/olpcl2294.cnf,1273,0,2832,20176980046009325699976231925656659773125711065309355831205001219158035365287069653622362342370942885261516709488458195138512400,16,36,10,2,844.00,10.4737,8.29466,2.17905,False,10.499964475631714
Fri Jun  5 06:11:53 2020,/home/samplingfm/Benchmarks/FeatureModels/innovator.cnf,1256,0,25922,2273145273507107056962066084852614399147351244695680545974036427308723521009155401246295718557035373854925705734955987869924620443600,15,38,10,5,698.60,18.1383,15.8411,2.29713,False,18.175063848495483
Fri Jun  5 06:12:09 2020,/home/samplingfm/Benchmarks/FeatureModels/grg.cnf,1241,0,2759,1419430343248339822417295250140094576599180224083385080774798007253424972865348983863162216759638328212829690870015991949270800,16,37,10,7,656.57,16.2265,15.1656,1.06083,False,16.26039981842041
Fri Jun  5 06:12:16 2020,/home/samplingfm/Benchmarks/FeatureModels/at91sam7sek.cnf,1296,0,2875,25892172695631707467339544510355380330925246273138094412939752157280397331800857701433969660218983783924368850353132622389972000,17,35,10,3,695.00,6.30958,5.99233,0.317243,False,6.334057569503784
Fri Jun  5 06:12:24 2020,/home/samplingfm/Benchmarks/FeatureModels/olpch2294.cnf,1261,0,2805,195289070242314919154839742540973748175139734460950152748442426296005177330497768891648939136540121047105574996278082140112400,16,37,10,3,741.67,8.23388,7.22223,1.01166,False,8.255077123641968
Fri Jun  5 06:12:33 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips64_5kc.cnf,1232,0,2826,1809434874174797658787081388675821787630281759863191364036678533967714862466245282235573358214336838794045209802388910772789200,15,35,10,5,752.20,8.79622,7.23786,1.55836,False,8.821439027786255
Fri Jun  5 06:12:44 2020,/home/samplingfm/Benchmarks/FeatureModels/cerf.cnf,1276,0,2862,13517380849035549984133433855441897389024065422096840375648325003913735936262208497370841560707920219740803238286737754714801680,20,38,10,4,744.75,11.4398,9.30546,2.13439,False,11.465797185897827
Fri Jun  5 06:12:49 2020,/home/samplingfm/Benchmarks/FeatureModels/ceb_v850.cnf,1189,0,2639,6253411394241085775498833120884467456215678095847833125578951314770850376267882475986540156606268721484028334395757109200,15,33,10,6,615.50,4.90173,4.8347,0.067024,False,4.926516771316528
Fri Jun  5 06:13:00 2020,/home/samplingfm/Benchmarks/FeatureModels/sh7708.cnf,1253,0,25943,427966233130787603177977203541735802789609777996535061044385168721588446957012745550272962437481089567409828438998498238320,16,36,10,5,598.80,10.8193,10.453,0.366302,False,10.847884893417358
Fri Jun  5 06:13:11 2020,/home/samplingfm/Benchmarks/FeatureModels/olpce2294.cnf,1274,0,2835,8187965460549119231483396615787248158155368266800312424131065943440817252513126522783934300430301226732870028793150127339472400,16,36,10,3,777.33,10.3818,8.21722,2.16462,False,10.416018724441528
Fri Jun  5 06:13:18 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf,1209,0,2680,1205470172356025104091225414499057876161751291400577044446204675273807613594372971288133343686292224181967372709277287784400,16,35,10,8,628.75,6.9396,6.01936,0.920243,False,6.965627908706665
Fri Jun  5 06:13:18 2020,/home/samplingfm/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf,45,0,104,26256,3,5,10,2,1.50,0.011318,0.00806,0.003258,False,0.028063297271728516
Fri Jun  5 06:13:22 2020,/home/samplingfm/Benchmarks/FeatureModels/fads.cnf,1187,0,2622,22498149826383106835910071563956647969836633022087683013493060821513866247531333920741376536082522442413501037034161512400,15,32,10,6,619.67,4.40438,4.33831,0.066074,False,4.422972202301025
Fri Jun  5 06:13:31 2020,/home/samplingfm/Benchmarks/FeatureModels/linux.cnf,1232,0,2743,113408517334498827556903076632618806035325645712020896943810574666826850166370753409496068270909270496106320040206766989040,15,39,10,7,603.71,8.79731,8.73142,0.065895,False,8.821475744247437
Fri Jun  5 06:13:40 2020,/home/samplingfm/Benchmarks/FeatureModels/m5272c3.cnf,1323,0,2907,236757456339671212343440515250085432063359623357232316062924436259830130424626561012504701024010470939571791003895046764699600,15,36,10,7,678.43,8.53213,7.30853,1.2236,False,8.552093744277954
