start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Fri Jun  5 06:35:47 2020,/home/samplingfm/Benchmarks/V15/s1488_15_7.cnf,941,14,2783,3872,2,13,10,7,26.57,0.115715,0.089071,0.026644,False,0.14571595191955566
Fri Jun  5 06:35:47 2020,/home/samplingfm/Benchmarks/V15/s344_15_7.cnf,284,24,824,8388608,2,16,10,10,63.10,0.091154,0.067162,0.023992,False,0.11045098304748535
,/home/samplingfm/Benchmarks/V15/s9234a_15_7.cnf,,,,,,,,,,,,,True,180.0
Fri Jun  5 06:38:47 2020,/home/samplingfm/Benchmarks/V15/s838_15_7.cnf,685,66,1774,36893488147419103232,4,22,10,10,266.70,0.181744,0.139329,0.042415,False,0.20994925498962402
Fri Jun  5 06:38:47 2020,/home/samplingfm/Benchmarks/V15/s820a_15_7.cnf,685,23,1987,722944,3,10,10,10,39.50,0.098905,0.061237,0.037668,False,0.12386465072631836
Fri Jun  5 06:38:48 2020,/home/samplingfm/Benchmarks/V15/s510_15_7.cnf,340,25,948,15073280,3,10,10,10,14.80,0.079175,0.063927,0.015248,False,0.09972858428955078
Fri Jun  5 06:38:48 2020,/home/samplingfm/Benchmarks/V15/s420_new1_15_7.cnf,366,34,994,8589934592,5,13,10,9,98.89,0.079163,0.050891,0.028272,False,0.10170435905456543
Fri Jun  5 06:38:49 2020,/home/samplingfm/Benchmarks/V15/s1238a_15_7.cnf,773,32,2210,1734606848,4,28,10,10,73.20,1.02823,1.00131,0.026916,False,1.0512275695800781
Fri Jun  5 06:38:49 2020,/home/samplingfm/Benchmarks/V15/s953a_15_7.cnf,602,45,1657,10754598109184,5,18,10,10,48.00,0.209123,0.171465,0.037658,False,0.23412132263183594
Fri Jun  5 06:38:49 2020,/home/samplingfm/Benchmarks/V15/s382_15_7.cnf,350,24,995,12582912,3,17,10,9,75.89,0.104353,0.074219,0.030134,False,0.12752270698547363
